@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 numeric
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute destClass {1.0,2.0}

@data
-7.107807,-0.036344,0.030226,0.005262,-0.01138,0.013583,-0.015541,-0.048826,-0.028023,-0.019702,-0.036344,-0.019702,-0.057147,-0.040505,-0.044665,-0.036344,-0.065468,-0.048826,-0.065468,-0.057147,-0.061308,-0.086271,-0.057147,-0.061308,-0.048826,-0.061308,-0.073789,-0.073789,-0.102914,-0.065468,0.038547,0.096795,0.080153,0.113437,0.146722,-0.019702,-0.123717,-0.140359,-0.206928,-0.194447,-0.256856,-0.223571,-0.277659,-0.198607,-0.206928,-0.198607,-0.227731,-0.21525,-0.190286,0.088474,1.461471,1.52388,-1.118099,-4.271832,-5.332783,-3.751757,-2.000146,-0.851821,-0.381674,-0.190286,-0.098753,-0.036344,-0.028023,0.001101,0.071831,0.088474,0.113437,0.188328,0.180007,0.26738,0.346431,0.404679,0.517015,0.629351,0.783293,0.999644,1.253441,1.573807,1.890012,2.243663,2.547386,2.797022,2.934322,2.838628,2.518262,1.956582,1.369938,0.812418,0.437964,0.180007,0.021904,-0.057147,-0.098753,-0.098753,-0.115395,-0.065468,-0.115395,-0.082111,-0.136198,-0.023862,-0.073789,-0.073789,-0.073789,-0.094592,-0.115395,-0.086271,-0.173644,-0.181965,-0.194447,-0.240213,-0.248534,-0.256856,-0.261016,-0.29014,-0.29014,-0.315104,-0.348389,-0.327586,-0.335907,-0.369192,-0.35671,-0.323425,-0.35671,-0.335907,-0.365031,-0.389995,-0.35671,-0.35671,-0.381674,-0.373352,-0.419119,-0.381674,-0.389995,-0.365031,-0.406637,-0.381674,-0.414958,6.032784,1.0
-7.107807,0.119046,0.128701,0.167318,0.176972,0.176972,0.186626,0.205935,0.157663,0.302478,0.234898,0.215589,0.205935,0.273515,0.186626,0.225244,0.215589,0.292824,0.225244,0.263861,0.292824,0.234898,0.225244,0.254207,0.28317,0.28317,0.244552,0.225244,0.205935,0.302478,0.28317,0.331441,0.254207,0.292824,0.302478,0.514873,0.495564,0.572799,0.28317,0.099738,-0.07404,-0.103003,-0.045077,-0.00646,0.186626,0.138355,0.205935,0.186626,0.186626,0.225244,0.254207,0.196281,0.225244,0.263861,0.862428,1.084478,-2.82552,-5.663888,-6.079023,-4.486062,-2.584162,-1.473915,-0.614682,-0.016114,0.196281,0.215589,0.254207,0.321787,0.321787,0.341095,0.341095,0.360404,0.389367,0.399021,0.466601,0.466601,0.572799,0.698305,0.872083,1.084478,1.277564,1.47065,1.615465,1.721662,1.683045,1.480304,1.277564,0.77554,0.427984,0.176972,0.022503,-0.083694,-0.103003,-0.151275,-0.151275,-0.180238,-0.160929,-0.170583,-0.131966,-0.170583,-0.07404,-0.131966,-0.131966,-0.151275,-0.170583,-0.14162,-0.160929,-0.199546,-0.189892,-0.199546,-0.170583,-0.238163,-0.199546,-0.276781,-0.257472,-0.296089,-0.276781,-0.276781,-0.276781,-0.334707,-0.296089,-0.305744,-0.354015,-0.286435,-0.228509,-0.228509,-0.238163,-0.296089,-0.257472,-0.296089,-0.247818,-0.151275,0.090083,0.022503,0.003194,-0.228509,-0.460213,6.032784,2.0
-7.107807,0.142228,0.160138,0.151183,0.178049,0.142228,0.160138,0.088498,0.195959,0.160138,0.133273,0.195959,0.213869,0.195959,0.213869,0.195959,0.142228,0.160138,0.169094,0.213869,0.178049,-0.018964,0.169094,0.178049,0.178049,0.088498,0.124318,0.187004,0.142228,0.097453,0.088498,0.160138,0.28551,0.419837,0.410881,0.213869,-0.054784,-0.207021,-0.287617,-0.180156,-0.090605,0.052677,0.061632,-0.010009,0.025812,0.034767,-0.001054,0.052677,0.034767,0.034767,-0.027919,0.24969,1.315348,-1.263724,-4.836812,-6.135303,-4.460698,-2.759227,-1.514467,-0.618956,-0.054784,0.034767,0.160138,0.213869,0.187004,0.30342,0.2676,0.30342,0.32133,0.401926,0.357151,0.375061,0.375061,0.446702,0.500433,0.598939,0.68849,0.858637,0.948188,1.189976,1.386988,1.646687,1.95116,2.183993,2.31832,2.237724,1.91534,1.449674,0.957143,0.464612,0.178049,-0.001054,-0.072694,-0.108515,-0.162245,-0.171201,-0.144335,-0.260752,-0.13538,-0.108515,-0.108515,-0.08165,-0.090605,-0.126425,-0.11747,-0.126425,-0.144335,-0.13538,-0.126425,-0.144335,-0.233886,-0.15329,-0.233886,-0.233886,-0.215976,-0.251797,-0.287617,-0.251797,-0.269707,-0.323437,-0.314482,-0.296572,-0.296572,-0.269707,-0.305527,-0.359258,-0.386123,-0.359258,-0.341348,-0.395078,-0.314482,-0.386123,-0.359258,-0.368213,-0.404033,-0.323437,-0.395078,6.032784,1.0
-7.107807,0.023826,0.029272,0.040163,0.012934,-0.003404,0.012934,-0.00885,0.01838,-0.014295,-0.025187,-0.030633,0.002042,-0.052416,-0.030633,-0.019741,-0.068754,-0.085092,-0.041525,-0.041525,-0.063308,-0.030633,-0.085092,-0.0742,-0.090537,-0.041525,-0.041525,-0.079646,-0.161334,-0.101429,-0.036079,0.121851,0.089176,0.100068,0.208985,0.127297,0.040163,-0.101429,-0.183117,-0.101429,-0.281143,-0.264805,-0.23213,-0.221238,-0.23213,-0.237576,-0.226684,-0.23213,-0.204901,-0.106875,0.759017,3.046278,2.04424,-1.87678,-5.874042,-5.182417,-3.134773,-1.620824,-0.635123,-0.319264,-0.270251,-0.090537,-0.079646,-0.019741,-0.0742,0.023826,0.061947,0.110959,0.159972,0.143635,0.257998,0.339686,0.339686,0.497616,0.606533,0.775354,1.020418,1.167456,1.461533,1.771947,2.066023,2.26752,2.420004,2.387329,2.131374,1.782839,1.238253,0.775354,0.426819,0.138189,0.040163,-0.046971,-0.101429,-0.095983,-0.095983,-0.063308,-0.085092,-0.014295,-0.063308,0.002042,0.002042,-0.014295,-0.025187,-0.036079,-0.030633,-0.057862,-0.036079,-0.0742,-0.095983,-0.123213,-0.166779,-0.172225,-0.243022,-0.172225,-0.177671,-0.194009,-0.237576,-0.183117,-0.221238,-0.286588,-0.243022,-0.248467,-0.270251,-0.264805,-0.308372,-0.292034,-0.215792,-0.302926,-0.275697,-0.302926,-0.335601,-0.29748,-0.324709,-0.29748,-0.324709,-0.308372,-0.335601,6.032784,1.0
-7.107807,0.174695,0.165112,0.184279,0.213031,0.13636,0.174695,0.174695,0.165112,0.13636,0.145944,0.155528,0.08844,0.098024,0.155528,0.08844,0.107608,0.098024,0.050104,0.030936,0.117192,0.069272,0.078856,0.002185,0.021352,0.126776,0.002185,-0.036151,0.002185,0.002185,0.04052,-0.074487,0.04052,0.289703,0.280119,0.232199,-0.093655,-0.314085,-0.44826,-0.333253,-0.342837,-0.131991,-0.256582,-0.208662,-0.189494,-0.170326,-0.199078,-0.122407,-0.170326,-0.093655,-0.103239,-0.112823,0.692228,-0.112823,-4.607689,-6.534061,-4.943127,-3.697215,-1.837932,-1.167056,-0.352421,-0.189494,0.050104,0.08844,0.059688,0.117192,0.098024,0.155528,0.107608,0.145944,0.117192,0.117192,0.328038,0.232199,0.270535,0.40471,0.423878,0.644308,0.72098,0.903075,1.018082,1.25768,1.526031,1.717709,1.966892,2.005228,1.909388,1.468527,1.03725,0.692228,0.328038,0.126776,0.002185,-0.016983,-0.026567,-0.016983,0.050104,0.002185,0.021352,-0.045735,0.021352,0.04052,0.002185,0.030936,0.011769,-0.007399,-0.016983,0.021352,-0.026567,0.021352,-0.007399,0.050104,0.030936,0.050104,-0.055319,0.059688,-0.016983,0.002185,0.050104,0.08844,0.002185,-0.036151,0.078856,-0.007399,0.08844,0.107608,0.145944,0.126776,0.08844,0.184279,0.193863,0.155528,0.011769,0.174695,0.193863,0.232199,0.203447,6.032784,1.0
-7.107807,0.952271,0.057818,0.013837,0.046823,0.041325,0.013837,0.008339,-0.019149,-0.013651,0.002842,0.002842,-0.024646,-0.030144,0.03033,-0.030144,-0.019149,-0.008153,-0.035641,-0.024646,-0.019149,-0.030144,0.002842,0.008339,-0.052134,-0.035641,-0.167584,-0.013651,-0.035641,-0.041139,-0.052134,-0.151091,-0.08512,-0.046637,-0.090617,-0.063129,-0.002656,0.085306,0.090803,0.178765,0.261229,0.046823,0.008339,-0.096115,-0.22256,-0.08512,-0.162086,-0.272038,-0.24455,-0.211565,-0.24455,-0.239053,-0.173081,-0.217062,-0.184077,0.019335,1.168334,3.169461,0.975917,-3.224251,-5.967554,-4.868034,-2.806433,-1.267104,-0.530426,-0.255545,-0.156589,-0.079622,-0.008153,-0.030144,0.024832,0.074311,0.085306,0.129287,0.178765,0.239239,0.244736,0.299712,0.426157,0.514119,0.684545,0.816487,1.036391,1.283783,1.531175,1.844539,2.064443,2.267854,2.366811,2.30084,2.025959,1.52018,1.146343,0.668052,0.310708,0.140282,0.035827,-0.134598,-0.118105,-0.134598,-0.173081,-0.101613,-0.096115,-0.074125,-0.079622,-0.052134,-0.129101,-0.035641,0.002842,-0.08512,-0.052134,-0.10711,-0.112608,-0.162086,-0.151091,-0.178579,-0.22256,-0.211565,-0.233555,-0.294029,-0.310522,-0.283033,-0.266541,-0.343507,-0.321517,-0.370995,-0.316019,-0.370995,-0.343507,-0.38199,-0.343507,-0.365498,-0.365498,-0.398483,-0.365498,-0.414976,-0.310522,6.032784,1.0
-7.107807,0.956681,0.242082,0.260443,0.22372,0.186998,0.22372,0.205359,0.150276,0.159456,0.177817,0.177817,0.205359,0.168637,0.113553,0.086011,0.113553,0.131914,0.076831,0.159456,0.086011,0.113553,0.104373,0.06765,0.150276,0.076831,0.150276,0.076831,0.049289,0.030928,-0.079239,0.076831,0.05847,0.113553,0.003386,-0.024156,0.049289,0.22372,0.388971,0.388971,0.186998,-0.189406,-0.327115,-0.24449,-0.262851,-0.290393,-0.143503,-0.042517,-0.051697,-0.060878,-0.014975,0.030928,-0.005794,0.030928,0.012567,0.021747,0.168637,1.261127,-1.235994,-5.22037,-6.505652,-4.173783,-2.805875,-1.603217,-0.776964,-0.0976,-0.024156,0.095192,0.113553,0.22372,0.186998,0.168637,0.186998,0.251262,0.269623,0.278804,0.242082,0.37061,0.361429,0.434874,0.489957,0.646028,0.673569,0.848,1.049973,1.334572,1.4631,1.720157,1.986394,2.142464,2.105742,1.903768,1.380475,0.848,0.480777,0.205359,-0.014975,-0.024156,-0.042517,-0.115962,-0.051697,-0.0976,-0.152684,-0.0976,-0.134323,-0.0976,-0.033336,-0.115962,-0.0976,0.012567,-0.079239,-0.060878,-0.134323,-0.115962,-0.0976,-0.134323,-0.0976,-0.25367,-0.207767,-0.134323,-0.171045,-0.235309,-0.152684,-0.216948,-0.180226,-0.262851,-0.226129,-0.226129,-0.180226,-0.24449,-0.262851,-0.226129,-0.226129,-0.262851,-0.290393,-0.262851,-0.216948,6.032784,1.0
-7.107807,0.961503,-0.100625,-0.089771,-0.111478,-0.165747,-0.095198,-0.127759,-0.116905,-0.14404,-0.16032,-0.16032,-0.133186,-0.171174,-0.127759,-0.274284,-0.165747,-0.214588,-0.192881,-0.187454,-0.209162,-0.182027,-0.187454,-0.198308,-0.209162,-0.154893,-0.192881,-0.198308,-0.182027,-0.198308,-0.176601,-0.220015,-0.182027,-0.192881,-0.198308,-0.165747,-0.106052,-0.008368,0.007912,0.056754,0.143583,0.073034,-0.073491,-0.198308,-0.268857,-0.182027,-0.35026,-0.312272,-0.344833,-0.323125,-0.317699,-0.301418,-0.279711,-0.279711,-0.274284,-0.192881,0.930476,2.770176,1.114988,-2.993133,-6.167837,-5.028199,-2.987706,-1.473616,-0.578187,-0.333979,-0.220015,-0.127759,-0.089771,-0.002942,0.029619,0.067607,0.073034,0.143583,0.186998,0.224986,0.284681,0.382364,0.44206,0.539743,0.64828,0.729682,1.022732,1.245233,1.484014,1.777063,1.999564,2.200357,2.319748,2.270906,2.042979,1.587124,1.158403,0.735109,0.420352,0.23584,0.094742,0.089315,-0.008368,0.013339,-0.002942,0.035046,0.078461,0.083888,0.073034,0.078461,0.127303,0.127303,0.138156,0.062181,0.100168,0.056754,0.078461,0.018766,-0.008368,0.024193,-0.051783,-0.024649,-0.035503,-0.05721,-0.051783,-0.062637,-0.068064,-0.089771,-0.062637,-0.122332,-0.106052,-0.116905,-0.116905,-0.095198,-0.111478,-0.14404,-0.111478,-0.149466,-0.106052,-0.116905,-0.165747,6.032784,1.0
-7.107807,0.954096,-0.092803,-0.084485,-0.088644,-0.117757,-0.113598,-0.117757,-0.134393,-0.151028,-0.146869,-0.121916,-0.134393,-0.146869,-0.14271,-0.167664,-0.138552,-0.155187,-0.175982,-0.167664,-0.167664,-0.167664,-0.167664,-0.163505,-0.175982,-0.155187,-0.200936,-0.192618,-0.175982,-0.192618,-0.1843,-0.196777,-0.209254,-0.192618,-0.200936,-0.167664,-0.109439,-0.084485,-0.017942,-0.06785,-0.101121,-0.238366,-0.30075,-0.284114,-0.275797,-0.292432,-0.317386,-0.292432,-0.350658,-0.317386,-0.325704,-0.309068,-0.296591,-0.309068,-0.309068,0.310614,1.317078,-0.762393,-2.829386,-4.717546,-4.409784,-2.534101,-1.257307,-0.554446,-0.284114,-0.1843,-0.092803,-0.034578,0.027806,0.019488,0.061078,0.127621,0.160892,0.16921,0.252389,0.335568,0.356362,0.476972,0.630853,0.738985,0.984363,1.19231,1.508389,1.845263,2.207091,2.60219,2.914111,3.188601,3.259303,2.947383,2.444151,1.703859,1.084177,0.585104,0.293978,0.069396,-0.017942,-0.096962,-0.092803,-0.134393,-0.076167,-0.101121,-0.080326,-0.084485,-0.092803,-0.059532,-0.042896,-0.059532,-0.051214,-0.059532,-0.076167,-0.092803,-0.117757,-0.10528,-0.146869,-0.14271,-0.155187,-0.192618,-0.209254,-0.259161,-0.192618,-0.250843,-0.225889,-0.259161,-0.242525,-0.284114,-0.275797,-0.246684,-0.30075,-0.30075,-0.250843,-0.292432,-0.292432,-0.279956,-0.30075,-0.334022,-0.321545,6.032784,1.0
-7.107807,-0.094286,-0.148073,-0.126558,-0.115801,-0.131937,-0.126558,-0.131937,-0.15883,-0.137315,-0.174967,-0.196481,-0.115801,-0.185724,-0.169588,-0.169588,-0.207239,-0.196481,-0.191103,-0.191103,-0.191103,-0.180345,-0.15883,-0.174967,-0.15883,-0.191103,-0.185724,-0.223375,-0.191103,-0.191103,-0.196481,-0.191103,-0.212618,-0.083528,-0.040499,-0.013605,0.029425,0.104727,-0.018984,-0.083528,-0.20186,-0.266405,-0.24489,-0.330949,-0.341707,-0.363222,-0.309434,-0.330949,-0.298677,-0.293298,-0.282541,-0.239511,-0.067392,1.105168,2.950068,0.755552,-3.375303,-6.037768,-4.822178,-2.762129,-1.309876,-0.503068,-0.320192,-0.20186,-0.083528,-0.045877,-0.002848,0.045561,0.056318,0.056318,0.136999,0.196165,0.212301,0.282224,0.389799,0.459722,0.55116,0.691007,0.857747,1.062139,1.363346,1.578495,1.799023,2.127124,2.299243,2.39606,2.35303,2.06258,1.680691,1.218121,0.777066,0.422071,0.223059,0.120863,0.00791,0.00791,-0.040499,0.002531,-0.008226,0.034803,0.077833,0.088591,0.093969,0.077833,0.104727,0.093969,0.077833,0.067076,0.045561,0.024046,0.00791,-0.018984,-0.029741,-0.018984,-0.062013,-0.15883,-0.083528,-0.062013,-0.094286,0.002531,-0.126558,-0.067392,-0.040499,-0.105043,-0.099664,-0.105043,-0.137315,-0.115801,-0.126558,-0.105043,-0.105043,-0.121179,-0.115801,-0.148073,-0.121179,-0.131937,-0.137315,6.032784,1.0
-7.107807,0.182484,0.154624,0.143479,0.132335,0.126763,0.037611,0.076615,0.126763,0.110047,0.110047,0.082187,0.076615,0.126763,0.098903,0.071043,0.043183,0.076615,0.076615,0.032039,0.048755,0.032039,0.020895,0.026467,0.009751,0.043183,-0.057113,0.098903,-0.146265,0.037611,0.154624,0.188056,0.143479,0.293924,0.271636,0.093331,-0.079401,-0.096117,-0.123977,-0.151837,-0.252134,-0.229846,-0.218702,-0.229846,-0.196414,-0.190842,-0.207558,-0.174126,-0.012537,0.901274,3.174658,1.959958,-2.219056,-5.801864,-5.144366,-3.138439,-1.522554,-0.541879,-0.307854,-0.162982,-0.112833,-0.057113,-0.001393,-0.012537,0.020895,0.087759,0.054327,0.132335,0.154624,0.221488,0.271636,0.349644,0.461085,0.594813,0.739685,0.94585,1.152015,1.486336,1.698073,2.026822,2.232986,2.372287,2.322139,2.110402,1.686929,1.152015,0.761974,0.410936,0.176912,-0.001393,-0.051541,-0.107261,-0.118405,-0.140693,-0.129549,-0.051541,-0.146265,-0.118405,-0.068257,-0.096117,-0.084973,-0.068257,-0.096117,-0.162982,-0.196414,-0.146265,-0.162982,-0.218702,-0.201986,-0.24099,-0.252134,-0.274422,-0.26885,-0.274422,-0.330142,-0.307854,-0.29671,-0.313426,-0.307854,-0.313426,-0.341286,-0.318998,-0.358002,-0.38029,-0.29671,-0.369146,-0.35243,-0.35243,-0.391434,-0.38029,-0.374718,-0.374718,-0.374718,-0.363574,-0.341286,-0.358002,-0.341286,6.032784,1.0
-7.107807,1.904669,-0.04358,-0.106811,-0.053308,-0.087355,-0.072764,-0.063036,-0.033852,-0.009533,0.000195,-0.004669,0.009923,0.005059,-0.004669,-0.014397,-0.024125,-0.053308,0.000195,-0.063036,-0.063036,-0.072764,-0.053308,-0.097083,-0.04358,-0.092219,-0.077628,-0.087355,-0.053308,-0.063036,-0.063036,-0.058172,-0.058172,-0.053308,-0.0679,-0.058172,0.078017,0.082881,0.155839,0.078017,0.102337,-0.04358,-0.111675,-0.194361,-0.208953,-0.184633,-0.208953,-0.208953,-0.204089,-0.208953,-0.170042,-0.184633,-0.165178,-0.170042,-0.160314,0.666548,1.736606,-0.495923,-2.986237,-5.155534,-5.243084,-3.292662,-1.930772,-0.865579,-0.35487,-0.194361,-0.0679,-0.053308,0.014786,0.029378,0.082881,0.102337,0.175295,0.21907,0.33094,0.457401,0.608182,0.778418,1.041068,1.352358,1.687966,2.047895,2.37864,2.592651,2.675337,2.607243,2.276498,1.71715,1.128619,0.642229,0.33094,0.116928,0.029378,-0.058172,-0.058172,-0.097083,-0.087355,-0.106811,-0.087355,-0.0679,-0.048444,-0.038716,-0.024125,-0.024125,-0.014397,-0.04358,-0.028989,-0.058172,-0.0679,-0.087355,-0.082491,-0.116539,-0.111675,-0.150586,-0.15545,-0.174905,-0.170042,-0.184633,-0.179769,-0.189497,-0.204089,-0.223544,-0.199225,-0.243,-0.238136,-0.228408,-0.208953,-0.233272,-0.228408,-0.208953,-0.126266,-0.106811,0.014786,-0.063036,-0.009533,-0.184633,-0.277047,6.032784,2.0
-7.107807,0.015854,0.021299,0.004964,0.032189,-0.038595,-0.01137,-0.02226,-0.060374,-0.01137,-0.00048,-0.03315,-0.027705,-0.054929,-0.038595,-0.049484,-0.04404,-0.02226,-0.03315,-0.03315,-0.04404,-0.071264,-0.038595,-0.082154,-0.049484,-0.082154,-0.103933,-0.098489,-0.087599,-0.109378,-0.109378,-0.087599,0.015854,0.070303,0.064858,0.190091,0.22276,0.048524,-0.087599,-0.152937,-0.207386,-0.185607,-0.261835,-0.283615,-0.305394,-0.272725,-0.250946,-0.261835,-0.240056,-0.212831,-0.196497,0.124752,1.551314,3.054105,0.402442,-3.926249,-5.951749,-4.552412,-2.543246,-1.133018,-0.517745,-0.294505,-0.163827,-0.082154,-0.049484,-0.005925,0.053969,0.048524,0.086638,0.113862,0.195536,0.200981,0.337103,0.364327,0.516784,0.565789,0.718246,0.870703,1.104833,1.344408,1.589429,1.888898,2.123028,2.313599,2.400718,2.30271,2.019575,1.562204,1.072164,0.691021,0.369772,0.184646,0.059413,-0.060374,-0.03315,-0.060374,-0.114823,-0.065819,-0.016815,-0.027705,-0.02226,0.026744,0.010409,0.026744,0.015854,-0.016815,0.004964,-0.082154,-0.00048,-0.076709,-0.125713,-0.114823,-0.169272,-0.142048,-0.174717,-0.191052,-0.191052,-0.250946,-0.185607,-0.223721,-0.283615,-0.25639,-0.245501,-0.26728,-0.283615,-0.272725,-0.283615,-0.343509,-0.310839,-0.305394,-0.294505,-0.28906,-0.316284,-0.310839,-0.338064,-0.370733,-0.29995,6.032784,1.0
-7.107807,0.017537,0.038098,0.048378,0.074079,0.058659,-0.008164,0.053518,0.027817,0.048378,-0.039005,0.007257,0.007257,-0.033865,-0.033865,-0.008164,-0.028725,0.012397,-0.023584,-0.039005,-0.039005,0.017537,-0.064706,-0.033865,-0.069846,-0.028725,-0.023584,-0.039005,-0.023584,-0.039005,0.017537,0.10492,0.146042,0.243705,0.09464,0.125481,-0.085267,-0.100687,-0.100687,-0.157229,-0.157229,-0.136669,-0.193211,-0.121248,-0.18807,-0.085267,-0.110968,-0.136669,-0.105827,-0.116108,0.788565,1.801182,-0.645547,-3.323585,-5.307698,-5.266576,-3.210501,-1.858631,-0.768912,-0.352556,-0.126388,-0.028725,-0.003024,0.058659,0.130621,0.161462,0.187163,0.253986,0.315668,0.387631,0.500715,0.629219,0.824547,1.009593,1.338565,1.7395,2.053051,2.361463,2.54651,2.669874,2.597912,2.253519,1.693238,1.096977,0.675481,0.336229,0.156322,0.053518,-0.013304,-0.018444,-0.054426,-0.044145,-0.064706,-0.028725,-0.054426,-0.003024,-0.033865,-0.028725,-0.008164,-0.028725,-0.044145,-0.039005,-0.074986,-0.074986,-0.116108,-0.105827,-0.131528,-0.121248,-0.18293,-0.17779,-0.152089,-0.162369,-0.162369,-0.162369,-0.193211,-0.17779,-0.17265,-0.18293,-0.193211,-0.162369,-0.229192,-0.18293,-0.203491,-0.18807,-0.203491,-0.100687,-0.069846,0.027817,0.022677,-0.003024,-0.152089,-0.260033,-0.337136,-0.342276,-0.347416,-0.367977,-0.393678,6.032784,2.0
-7.107807,0.061854,0.066451,0.061854,0.048064,0.071048,0.034273,0.02508,0.015886,-0.016292,-0.034679,-0.020888,-0.039276,-0.030082,-0.048469,-0.066856,-0.071453,-0.080647,-0.080647,-0.080647,-0.099034,-0.099034,-0.103631,-0.099034,-0.117421,-0.108228,-0.112824,-0.122018,-0.117421,-0.080647,-0.025485,0.020483,0.089435,0.043467,0.048064,-0.108228,-0.20476,-0.250728,-0.296696,-0.232341,-0.2921,-0.282906,-0.296696,-0.282906,-0.287503,-0.264519,-0.236938,-0.246132,-0.223148,0.337662,1.730492,-0.149599,-2.705419,-5.219869,-5.647371,-3.578811,-2.121626,-0.981619,-0.462181,-0.255325,-0.17718,-0.057663,-0.034679,-0.025485,0.05266,0.107822,0.190564,0.241129,0.310081,0.429598,0.567502,0.72839,0.949036,1.325974,1.624766,1.960332,2.240737,2.470577,2.576303,2.5809,2.286705,1.781057,1.192667,0.719196,0.425001,0.204355,0.075644,0.03887,0.002096,-0.011695,-0.039276,-0.007098,-0.002501,-0.007098,0.015886,0.043467,0.066451,0.066451,0.048064,0.080241,0.080241,0.020483,0.061854,0.043467,0.002096,0.011289,-0.048469,0.006692,-0.016292,-0.034679,-0.066856,-0.053066,-0.071453,-0.071453,-0.08984,-0.053066,-0.057663,-0.030082,-0.048469,-0.071453,-0.066856,-0.06226,-0.085244,-0.030082,-0.057663,0.015886,0.080241,0.144596,0.112419,0.103225,-0.020888,-0.099034,-0.158792,-0.255325,-0.200164,-0.167986,-0.17718,6.032784,2.0
-7.107807,0.327415,0.278835,0.249687,0.259403,0.259403,0.259403,0.220539,0.210823,0.171959,0.220539,0.210823,0.191391,0.171959,0.152527,0.152527,0.181675,0.152527,0.171959,0.103947,0.181675,0.094231,0.142811,0.133095,0.152527,0.133095,0.133095,0.181675,0.162243,0.103947,0.103947,0.084515,0.103947,0.220539,0.288551,0.434291,0.142811,-0.002929,-0.080657,-0.187533,-0.226397,-0.245829,0.045651,0.006787,-0.002929,0.016503,0.045651,0.055367,0.084515,0.016503,0.045651,0.084515,0.259403,1.279583,-1.363169,-4.773485,-6.823562,-4.938657,-3.481257,-2.159881,-1.071689,-0.342989,-0.090373,0.055367,0.103947,0.094231,0.162243,0.152527,0.230255,0.171959,0.269119,0.201107,0.356563,0.375995,0.385711,0.444007,0.677191,0.793783,1.007535,1.201855,1.444755,1.619643,1.658507,1.541915,1.367027,0.929807,0.628611,0.191391,0.084515,-0.022361,-0.061225,-0.090373,-0.061225,-0.070941,-0.119521,-0.158385,-0.080657,-0.051509,-0.002929,0.016503,0.045651,-0.041793,-0.022361,0.035935,-0.032077,-0.061225,-0.138953,0.026219,0.006787,-0.041793,0.045651,0.026219,0.055367,0.006787,0.065083,0.055367,0.094231,-0.002929,0.074799,-0.012645,0.016503,-0.002929,0.065083,0.006787,0.026219,0.133095,0.142811,0.074799,0.103947,0.162243,0.239971,0.385711,0.327415,0.035935,0.016503,-0.080657,-0.177817,6.032784,2.0
