@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute destClass {-1.0,1.0}

@data
-3.014451,0.652538,2.172897,3.637498,2.27461,0.976337,-0.387633,-0.910216,-0.14814,0.304735,-0.229747,-0.450743,0.223569,-0.549072,-0.932239,-0.840073,-0.762324,-1.388338,-0.667693,-1.178044,-1.36344,-1.001769,-1.483375,-1.420495,-1.495078,-1.52762,-1.810797,-1.960292,-1.95235,-1.930554,-1.917242,-1.980826,-1.793489,-1.71377,-1.738159,-0.675266,-0.602804,-0.593611,0.071224,0.047353,0.615763,0.589452,0.717809,1.051427,0.965406,1.155839,0.862502,0.855121,1.363571,0.644433,0.629827,0.927191,0.405115,0.647387,0.723297,0.399855,0.404176,0.687473,0.40564,0.318744,0.723774,0.297711,0.503626,0.394945,0.398186,0.553494,0.183462,0.460029,0.106511,0.629891,0.670068,-0.106711,0.392065,0.609723,0.493836,1.026049,0.810964,0.499079,0.475522,0.431654,0.490787,0.014909,-0.09792,0.027466,-0.117461,0.106154,-0.064071,0.099584,0.141014,-0.238723,0.246834,-0.085085,0.007682,0.406961,-0.194633,0.170668,0.196537,4.19457,1.0
-3.014451,0.404673,0.553604,0.723577,1.447976,2.01113,1.623282,1.203846,1.116696,0.561701,-0.011525,-0.150923,-0.165576,-0.149568,-0.303734,-0.439197,-0.251011,-0.226269,-0.490845,-0.71791,-0.818397,-0.742322,-0.794243,-1.004634,-0.854004,-0.664198,-0.965312,-1.24959,-1.147868,-1.080971,-1.228914,-1.328408,-1.34247,-1.387547,-1.468665,-1.528276,-1.451779,-1.437396,-1.636557,-1.636392,-1.515166,-1.62395,-1.617571,-1.498387,-1.528183,-1.412151,-1.165659,-1.069581,-1.011818,-0.822747,-0.502374,-0.239744,-0.135744,-0.01053,0.091712,0.001444,0.02043,0.361661,0.522996,0.312634,0.290273,0.497591,0.504054,0.417986,0.42251,0.391647,0.385801,0.468249,0.411306,0.259936,0.341399,0.55001,0.604385,0.493835,0.385799,0.501744,0.590689,0.475866,0.659635,0.92805,0.80108,0.779582,0.934158,0.980311,1.092071,1.150787,1.202343,1.296988,1.242423,1.462541,1.693668,1.455046,1.569217,1.933156,1.496456,0.811984,0.390369,4.19457,1.0
-3.014451,1.087058,2.010191,2.299747,1.628742,0.636093,-0.140564,0.547349,1.074051,0.895982,1.136873,1.045728,0.389679,-0.462986,-0.516219,-0.747756,-0.86964,-0.839442,-0.971462,-1.086524,-1.065774,-1.27734,-1.391009,-1.526626,-1.721626,-1.800745,-2.108196,-2.229422,-2.355521,-2.43053,-2.442767,-2.440257,-2.174693,-1.940694,-1.662409,-1.123481,-0.796221,-0.546301,-0.140271,0.145489,0.287573,0.376515,0.535424,0.674408,0.60548,0.555953,0.629246,0.544873,0.513881,0.511422,0.533737,0.568016,0.574054,0.640137,0.612512,0.684181,0.678255,0.572641,0.628375,0.670284,0.612405,0.523446,0.601358,0.547347,0.498519,0.473226,0.444165,0.514713,0.3832,0.404577,0.392091,0.384867,0.359416,0.532644,0.643397,0.759899,0.659963,0.433948,0.399409,0.3189,0.233269,0.142411,0.174465,0.133953,0.055665,0.141136,0.173037,0.124967,0.07112,0.137915,0.116134,0.130921,0.119144,0.082729,0.151056,0.273526,0.348956,4.19457,1.0
-3.014451,0.443621,0.947285,1.924084,2.15979,1.499447,0.964508,0.223256,-0.424946,0.121279,0.830197,0.727048,0.64883,0.787877,0.643346,0.467292,0.319482,-0.178127,-0.589164,-0.582264,-0.656677,-0.790563,-0.786609,-0.846742,-0.872577,-0.82202,-0.863381,-0.938879,-0.986204,-1.01438,-1.04448,-1.134152,-1.234278,-1.250723,-1.22027,-1.228189,-1.25554,-1.289032,-1.349891,-1.390175,-1.429303,-1.521422,-1.594271,-1.592705,-1.481321,-1.305673,-1.221591,-1.10576,-0.873713,-0.751989,-0.67246,-0.538432,-0.543297,-0.588197,-0.47782,-0.30535,-0.11382,0.099233,0.217777,0.238587,0.290855,0.377898,0.434383,0.472361,0.466453,0.427637,0.416249,0.398286,0.376364,0.343084,0.271855,0.25391,0.250182,0.202643,0.246176,0.300655,0.216936,0.162536,0.2191,0.233445,0.21088,0.260673,0.280664,0.280145,0.322233,0.315104,0.539736,0.900511,1.278688,2.317878,2.916254,2.211947,2.034753,2.071302,1.254178,1.037879,1.009616,4.19457,-1.0
-3.014451,0.209289,1.272233,2.821823,3.589124,2.221711,0.569911,-0.937877,-0.812021,-0.0093,-0.266167,-0.279055,-0.259384,-0.042891,-0.406034,-0.773915,-0.89917,-0.899396,-0.941995,-1.000121,-1.116793,-1.049038,-1.049919,-1.267411,-1.373586,-1.4934,-1.538368,-1.62292,-1.749749,-1.761483,-1.853084,-1.925627,-1.898382,-1.94698,-1.659243,-1.56086,-1.251585,-0.908633,-0.73291,-0.104848,0.080024,0.241237,0.488915,0.647842,0.877423,0.80638,1.001198,1.077513,0.983758,1.008337,0.81699,0.886778,0.836967,0.630745,0.794219,0.737596,0.641961,0.666403,0.524509,0.630578,0.624621,0.682774,0.55446,0.525276,0.544598,0.492029,0.661877,0.466415,0.311456,0.32127,0.375898,0.424836,0.550682,0.227855,0.665091,0.992696,0.740408,0.536591,0.365589,0.525061,0.210727,0.106477,0.289106,-0.002431,-0.05275,-0.105274,0.123675,-0.067291,-0.271105,-0.070169,-0.105409,-0.000987,-0.06536,-0.174453,-0.004908,-0.028617,-0.037174,4.19457,1.0
-3.014451,1.084085,1.852099,1.832584,1.548628,1.381758,1.000645,0.254974,-0.332784,-0.444037,-0.138518,0.014222,-0.275723,-0.4347,-0.249725,-0.210871,-0.464089,-0.819321,-1.023946,-1.00262,-1.053425,-1.100595,-0.994102,-1.08236,-1.187162,-1.110629,-1.290528,-1.419421,-1.186485,-1.198068,-1.377625,-1.351876,-1.446978,-1.60679,-1.588697,-1.641121,-1.766007,-1.753656,-1.717427,-1.759346,-1.715797,-1.498219,-1.363718,-1.37464,-1.076424,-0.577834,-0.492402,-0.483687,-0.117546,0.107229,0.111568,0.262552,0.40528,0.464585,0.556354,0.580989,0.570815,0.61691,0.631883,0.603087,0.597885,0.580132,0.504686,0.45021,0.449183,0.435386,0.407612,0.364662,0.319605,0.322557,0.33006,0.364675,0.456561,0.433429,0.353657,0.520683,0.800902,0.860026,0.832771,0.960284,1.091672,1.111112,1.167719,1.238195,1.205562,1.103124,0.945471,0.821859,0.849226,0.964085,1.095233,1.107111,0.9938,1.125269,1.335247,0.997836,0.334263,4.19457,1.0
-3.014451,1.706519,2.748642,1.680326,1.239835,-0.03815,-0.217507,0.788272,0.546405,0.301435,0.338343,-0.100567,-0.444885,-0.575382,-0.91966,-0.770843,-1.168987,-0.817201,-0.939025,-1.156978,-1.232096,-1.426654,-1.497884,-1.494992,-1.817423,-1.991677,-1.688647,-2.297721,-2.350338,-2.310693,-2.421498,-1.830792,-2.120707,-2.232916,-1.105512,-1.103456,-0.713303,-0.145329,0.02192,0.44025,0.414431,0.836055,0.718578,0.825005,0.699838,0.710581,0.787052,0.535116,0.580012,0.812264,0.599903,0.42414,0.746048,0.792855,0.752367,0.762817,0.58953,0.753168,0.695822,0.53715,0.58123,0.834306,0.383382,0.563574,0.687256,0.232849,0.504407,0.359229,0.382801,0.393491,0.378305,0.480095,0.292317,0.397299,0.532301,0.64685,0.808834,0.665166,0.566274,0.531269,0.247954,0.146702,0.335853,0.114067,0.043616,0.261317,0.093869,0.110072,0.204322,0.256753,-0.05542,0.110628,0.30799,0.048421,0.07183,0.347289,0.657304,4.19457,1.0
-3.014451,1.622935,2.950956,2.695174,2.694984,1.066518,0.209972,1.156489,1.377647,0.993765,0.947259,0.781046,-0.369754,-0.523397,-0.448402,-0.992499,-0.842169,-1.062652,-1.068762,-1.16268,-1.305184,-1.156677,-1.208255,-1.369034,-1.46025,-1.487289,-1.715166,-1.779389,-1.775467,-1.785853,-1.893877,-2.007927,-1.907725,-1.640739,-1.592616,-1.472735,-1.088842,-0.767184,-0.478727,-0.004397,0.251249,0.435589,0.800361,0.669121,0.818005,0.937473,1.002814,0.850105,0.754145,0.772844,0.645214,0.704664,0.658459,0.62762,0.608958,0.522764,0.576483,0.458429,0.383549,0.582108,0.390397,0.311,0.419091,0.36008,0.393156,0.270182,0.205314,0.289236,0.198809,0.138201,0.208197,0.229764,0.073968,0.197188,0.340906,0.51863,0.707941,0.538911,0.29686,0.345522,0.148649,-0.161934,0.067523,-0.07581,-0.32658,-0.098386,-0.051672,-0.196956,-0.330293,-0.171917,-0.136219,-0.304225,-0.172462,-0.117925,-0.145645,0.144106,0.284184,4.19457,1.0
-3.014451,0.795675,0.95024,1.146668,1.749125,2.425802,2.670964,2.462466,2.067078,1.623358,1.088265,0.483257,0.029068,-0.102058,-0.045986,-0.067183,-0.197224,-0.248556,-0.167749,-0.148324,-0.285602,-0.404398,-0.444009,-0.572322,-0.742437,-0.760858,-0.739139,-0.797028,-0.826581,-0.861032,-0.92441,-0.928531,-1.055829,-1.342795,-1.424043,-1.392532,-1.614689,-1.821356,-1.771449,-1.812784,-2.005615,-1.999401,-1.815213,-1.731289,-1.723169,-1.595469,-1.378797,-1.243186,-1.127763,-0.827124,-0.433675,-0.243526,-0.244187,-0.137861,0.128191,0.284496,0.277886,0.348692,0.47326,0.460194,0.436041,0.465874,0.366778,0.292258,0.453766,0.561736,0.449668,0.36502,0.37486,0.389583,0.433906,0.455818,0.403633,0.3996,0.495594,0.56184,0.540001,0.506988,0.483652,0.462946,0.540713,0.71064,0.78483,0.746191,0.731613,0.687332,0.535909,0.430321,0.487107,0.579741,0.562834,0.464093,0.402468,0.449305,0.558082,0.568579,0.401177,4.19457,-1.0
-3.014451,1.398341,3.154082,3.437721,2.30567,0.189429,1.147842,1.003647,0.54061,0.944143,-0.340317,-0.749863,-1.024618,-1.051652,-1.179858,-1.575558,-1.323884,-1.473446,-1.549087,-1.538192,-2.134294,-1.803043,-1.819541,-2.124996,-1.875541,-1.940049,-1.87068,-1.745752,-1.434082,-1.02053,-0.665478,-0.195639,-0.076359,0.199699,0.759458,0.604102,0.981941,0.854221,0.764178,0.781292,0.738564,0.824647,0.588995,0.954002,0.583871,0.760934,0.59681,0.666126,0.680178,0.367999,0.776132,0.494098,0.550694,0.300456,0.481993,0.41942,0.234372,0.240533,0.137842,0.395949,0.198679,0.113829,0.204901,0.415008,0.049824,0.109959,0.204084,0.203395,0.111266,0.010618,0.147079,0.188728,0.03431,-0.020826,0.131089,0.25924,0.110001,-0.151759,0.646575,0.540803,0.546214,0.376503,0.216947,0.076584,-0.240896,-0.208352,-0.383295,-0.227263,-0.060736,-0.644412,-0.328515,-0.165581,-0.586938,-0.258557,-0.452798,-0.310728,-0.202512,4.19457,-1.0
-3.014451,-0.284334,0.012596,-0.418966,-0.00704,-0.471436,-0.699851,-1.258946,-1.592021,-0.400987,-0.959044,-1.497103,-1.349588,-1.514723,-1.238746,-1.318986,-1.339026,-1.494992,-1.769474,-1.758571,-1.582664,-1.727896,-1.883514,-1.818733,-2.002292,-1.623285,-1.430843,-1.56277,-1.254613,-1.14039,-0.475059,-0.676824,-0.121673,-0.004058,0.043322,0.633162,0.363172,0.625167,0.571415,0.516108,0.770334,0.457073,0.6967,0.717203,0.529157,0.285592,0.496933,0.640876,0.438655,0.357733,0.577407,0.607379,0.539315,0.684846,0.392619,0.442576,0.567932,0.370666,0.471946,0.428534,0.543697,0.42503,-0.007537,0.529334,0.745039,0.491427,0.810308,1.015628,0.906241,0.706714,0.635994,0.439767,0.516425,0.182146,0.42492,0.431444,0.219412,0.229212,0.14803,0.286649,0.326373,0.090063,0.056912,0.387239,0.153418,0.532097,-0.058612,0.077274,1.237904,0.838704,2.392676,3.287393,2.01259,2.043344,0.577976,-0.459456,0.290726,4.19457,1.0
-3.014451,-1.668193,-2.053335,-2.235332,-2.173837,-1.741502,-1.540802,-1.962966,-2.238767,-1.877941,-1.473192,-1.422263,-1.468981,-1.258711,-0.673575,-0.354757,-0.903981,-1.295984,-0.638308,-0.261747,-0.923802,-1.122105,-0.518432,-0.503179,-0.940843,-0.858571,-0.722441,-0.93732,-0.904349,-0.627392,-0.614201,-0.824867,-1.052615,-1.051018,-0.607509,-0.229386,-0.347581,-0.407246,-0.17114,-0.18177,-0.293762,0.009818,0.288847,0.160102,0.25653,0.772257,0.909578,0.470487,0.275263,0.723157,1.187049,1.099543,0.790615,0.79761,0.961954,0.913756,0.87498,1.092558,1.178338,0.957173,0.897704,1.066854,1.089098,1.074983,1.169171,1.06142,0.839893,0.920194,1.051362,0.87867,0.783301,1.055518,1.332017,1.284924,0.992586,0.7825,0.885567,0.994524,0.787194,0.697516,1.018714,1.178678,0.982727,0.892505,0.757435,0.305076,0.090894,0.299736,0.339001,0.218576,0.317784,0.320521,0.021831,0.000389,0.437784,0.566697,-0.029252,4.19457,-1.0
-3.014451,1.023578,1.478542,2.206047,2.826309,2.476264,1.674357,1.088425,0.432543,-0.150234,-0.320543,-0.424135,-0.535257,-0.466194,-0.508112,-0.715085,-0.732321,-0.551933,-0.345648,-0.248239,-0.442839,-0.74503,-0.763948,-0.618715,-0.645517,-0.736732,-0.654028,-0.507971,-0.570842,-0.834141,-0.980227,-0.873974,-0.801269,-1.002501,-1.290861,-1.400128,-1.449303,-1.614194,-1.659866,-1.485065,-1.48279,-1.674534,-1.704159,-1.695134,-1.728445,-1.523118,-1.296263,-1.283234,-1.11007,-0.831303,-0.797518,-0.661048,-0.275606,-0.141572,-0.243556,-0.150187,0.142105,0.387281,0.350359,0.078879,0.051217,0.330527,0.417901,0.322856,0.36096,0.384376,0.341345,0.435266,0.50847,0.416373,0.420481,0.588591,0.664719,0.616995,0.621027,0.689946,0.710867,0.668879,0.662239,0.762681,0.967878,1.196984,1.251995,1.026559,0.833155,0.993288,1.160336,0.94286,0.725983,0.866228,1.060844,1.078551,0.978075,0.859896,0.927856,1.014301,0.648192,4.19457,-1.0
-3.014451,1.28068,1.570831,1.915334,2.336203,2.735077,2.928449,2.811203,2.453287,2.03788,1.696459,1.420494,1.125356,0.757969,0.353453,-0.002452,-0.23449,-0.313055,-0.275552,-0.209673,-0.21105,-0.310692,-0.439583,-0.494327,-0.4358,-0.339228,-0.313634,-0.383184,-0.474332,-0.496395,-0.4357,-0.350111,-0.285708,-0.259341,-0.275023,-0.337555,-0.413138,-0.416701,-0.313605,-0.202368,-0.256497,-0.50839,-0.76383,-0.787009,-0.574263,-0.393527,-0.485034,-0.800274,-1.065166,-1.091698,-0.961906,-0.876571,-0.919499,-1.009454,-1.064689,-1.114703,-1.213913,-1.327738,-1.354267,-1.26859,-1.169734,-1.16308,-1.236563,-1.273067,-1.190781,-1.022881,-0.86577,-0.781114,-0.752205,-0.729192,-0.666347,-0.535405,-0.335468,-0.102154,0.087808,0.173866,0.164551,0.131125,0.149106,0.231926,0.353341,0.490329,0.62967,0.739204,0.754828,0.661705,0.543799,0.530681,0.669271,0.852286,0.92928,0.852985,0.719774,0.656282,0.683517,0.729295,0.726173,4.19457,-1.0
-3.014451,0.942364,1.443938,2.12746,2.293221,1.564276,0.971881,0.330678,-0.056756,0.22591,0.417503,0.227982,0.131247,0.261278,0.384321,0.22302,-0.177222,-0.453953,-0.555038,-0.650125,-0.664556,-0.769877,-0.86263,-0.826972,-1.034657,-1.02862,-0.864147,-1.235572,-1.465112,-1.400661,-1.562243,-1.701838,-1.812144,-1.947328,-2.017721,-2.108955,-2.09698,-1.977742,-1.964351,-1.919521,-1.688024,-1.500865,-1.378272,-1.21376,-1.015079,-0.650852,-0.358001,-0.254343,-0.098176,-0.021176,0.035537,0.251856,0.343207,0.336643,0.492867,0.523414,0.433875,0.527849,0.443305,0.352301,0.462719,0.313128,0.324484,0.407827,0.311705,0.473982,0.343391,0.221731,0.519597,0.458188,0.4985,0.697985,0.691844,0.952273,1.080938,1.008335,1.119933,1.082057,0.963024,0.923805,0.81797,0.747279,0.714118,0.633186,0.704215,0.813062,0.681108,0.632958,0.629281,0.597341,0.738444,0.676814,0.54143,0.569726,0.426656,0.620565,0.634764,4.19457,1.0
-3.014451,0.529813,2.138547,2.763913,1.529808,-0.422667,-0.96645,0.147838,0.535974,0.625223,0.737932,0.519629,-0.064731,-0.856056,-0.852332,-1.185076,-1.186224,-1.280345,-1.514028,-1.255878,-1.519852,-1.430861,-1.443225,-1.705024,-1.500462,-1.542134,-1.60931,-1.896112,-1.788322,-1.702893,-1.991676,-1.637884,-1.780825,-1.757374,-1.556895,-1.400314,-0.91114,-0.624379,-0.372036,-0.052193,0.285145,0.458265,0.700221,0.87367,0.986414,1.010399,0.940275,1.033608,0.952941,0.881795,0.961743,0.902944,0.901265,0.905291,0.837977,0.904389,0.992382,0.845389,0.870094,0.916956,0.746946,0.847833,0.824709,0.615618,0.680145,0.649715,0.579012,0.527691,0.364468,0.455714,0.480469,0.335366,0.501934,0.462476,0.577309,0.724149,0.776109,0.667918,0.338122,0.290423,0.216171,0.097892,0.035962,0.00317,0.027671,-0.01711,-0.002948,-0.096941,-0.09759,-0.143206,-0.148824,-0.06133,-0.157965,-0.127442,-0.121611,0.037186,0.230181,4.19457,1.0
-3.014451,1.078597,1.991638,1.120844,1.517022,0.231273,-0.533192,0.391218,0.34872,0.121647,0.203404,-0.135965,-0.958053,-0.907925,-1.108556,-1.201167,-1.216578,-1.30689,-1.381178,-1.41683,-1.46966,-1.455831,-1.585962,-1.702193,-1.634992,-1.789535,-1.885946,-1.90658,-2.035675,-2.04058,-2.030298,-2.040354,-1.933907,-1.87467,-1.514609,-1.3849,-1.050055,-0.598185,-0.456975,-0.034698,0.143366,0.317622,0.493763,0.61106,0.702879,0.626834,0.692996,0.621437,0.657222,0.623124,0.586221,0.726479,0.699181,0.677779,0.695931,0.800028,0.70592,0.748714,0.793481,0.727618,0.609101,0.622101,0.752084,0.709937,0.563856,0.575573,0.680582,0.569517,0.558961,0.623229,0.42777,0.494067,0.56474,0.64489,0.843136,0.970349,0.930043,0.831844,0.676209,0.557725,0.515603,0.431643,0.511649,0.439163,0.338224,0.442532,0.361088,0.415691,0.348364,0.36812,0.445218,0.39041,0.38749,0.471262,0.361412,0.618526,0.882166,4.19457,1.0
-3.014451,1.564396,1.74822,0.774746,1.25446,0.899975,-0.375677,-0.790806,-1.193132,-1.164659,-1.186719,-1.406284,-1.413805,-1.641139,-1.54582,-1.58451,-1.743763,-1.958624,-1.894329,-1.907703,-2.000648,-2.072284,-2.159369,-2.197821,-2.219224,-2.01019,-1.94627,-1.554477,-1.221472,-1.161273,-0.610352,-0.229857,0.070742,0.148107,0.446815,0.641014,0.772485,0.643568,0.756284,0.849528,0.675858,0.764901,0.751496,0.719471,0.713442,0.627565,0.629638,0.691172,0.708553,0.626104,0.664326,0.585968,0.717403,0.614175,0.525972,0.630747,0.558359,0.628124,0.593217,0.513523,0.599957,0.591401,0.452509,0.471872,0.586845,0.484475,0.541318,0.414367,0.52472,0.499827,0.715548,0.77544,0.855971,0.848223,0.775858,0.69718,0.429337,0.398763,0.374108,0.391964,0.139662,0.236625,0.303629,0.33941,0.137283,0.168608,0.216092,0.257315,0.19,0.273727,0.286636,0.110452,0.168266,0.21823,0.235065,0.469845,0.499323,4.19457,-1.0
-3.014451,1.057541,1.723588,0.907344,1.383322,1.039829,0.571508,-0.013571,-0.587806,-0.454356,-0.690621,-0.592717,-0.92382,-0.989393,-0.958937,-1.200441,-1.029943,-1.380152,-1.583668,-1.521728,-1.835706,-1.983603,-2.00234,-1.989338,-1.986894,-2.152293,-2.120705,-1.703845,-1.405118,-1.215721,-0.857675,-0.692993,-0.263309,0.139099,0.307809,0.407936,0.684047,0.819292,0.788957,1.020314,0.815384,0.883287,1.039118,0.651745,0.826301,0.598502,0.66195,0.693793,0.5145,0.665548,0.50409,0.476982,0.650716,0.493357,0.33242,0.376627,0.401544,0.60996,0.37664,0.151425,0.238626,0.291815,0.200662,0.136165,0.255856,0.492801,0.700123,0.722517,0.776466,0.573142,0.198841,0.270739,0.061982,-0.320488,-0.191135,-0.362918,-0.311725,-0.049681,-0.185627,-0.378205,-0.308287,-0.071376,-0.297788,-0.403377,-0.353342,-0.261531,-0.104021,-0.505541,0.232798,0.515667,2.313895,3.334905,1.797419,1.305304,-0.313078,-0.733442,0.288216,4.19457,1.0
-3.014451,2.286024,2.436652,2.352995,-0.341881,-1.350982,-1.57589,-1.642891,-1.982534,-2.07155,-2.261594,-2.445409,-2.432137,-2.644314,-2.626436,-2.543108,-2.370739,-1.841653,-1.325395,-0.491826,0.093825,0.513411,1.009327,1.1209,1.162599,1.061718,0.920031,0.843267,0.714885,0.7097,0.699729,0.595687,0.561626,0.55848,0.668594,0.378604,0.36262,0.441958,0.191102,0.27521,0.172694,0.084121,0.178225,0.02229,0.111592,0.126693,-0.027581,0.14936,0.022058,0.121412,0.193026,0.086601,0.229647,0.082969,0.158332,0.142059,0.058015,0.035473,-0.002317,0.117849,0.012388,0.062612,0.132835,0.066938,0.180646,0.141342,0.121976,0.298223,0.137098,0.245089,0.187944,0.193763,0.255295,0.15592,0.235059,0.179757,0.140561,0.160957,0.207381,0.280277,0.252367,0.453902,0.782277,1.047874,1.004423,0.349589,0.128237,0.136532,-0.117891,0.014034,0.079702,-0.127709,-0.004691,-0.108818,0.069738,0.030709,0.540542,4.19457,-1.0
-3.014451,0.593111,0.898489,2.79286,3.079949,1.82433,0.208189,-0.100133,0.781538,0.895896,0.990593,0.747594,0.222311,-0.350884,-0.713826,-0.791693,-0.92465,-1.020898,-1.222021,-1.133636,-1.100241,-1.372962,-1.507357,-1.474959,-1.496552,-1.759237,-1.828152,-1.672602,-1.932208,-2.154961,-1.861691,-2.016709,-2.027369,-1.68285,-1.437599,-1.319943,-0.970415,-0.299802,0.038524,0.315685,0.674464,0.906497,1.066326,1.053014,1.16064,1.098227,0.988178,0.885789,0.808531,0.928318,0.72138,0.601302,0.73543,0.697624,0.707267,0.706051,0.702699,0.607154,0.64801,0.621937,0.527944,0.453318,0.426121,0.560565,0.335639,0.329176,0.348068,0.107926,0.260693,0.127527,0.174823,0.190091,0.108044,0.187161,0.204195,0.238871,0.552141,0.624012,0.52833,0.369424,0.166919,0.170604,-0.071962,-0.178781,-0.162113,-0.23459,-0.163256,-0.263787,-0.207889,-0.241207,-0.267288,-0.176341,-0.179654,-0.170612,-0.205863,-0.043098,0.021903,4.19457,1.0
-3.014451,-0.169399,1.136264,2.288814,2.53566,1.624168,-0.18488,-1.4276,-0.875066,-0.126424,-0.300719,-0.350639,-0.550983,-0.530987,-0.639595,-1.156153,-1.098598,-1.188884,-1.356797,-1.159893,-1.652154,-1.558065,-1.086279,-1.648654,-1.900775,-1.651824,-1.750672,-1.831267,-1.902921,-2.088653,-1.763055,-1.72747,-1.908336,-1.605372,-1.195996,-1.263711,-0.989923,-0.34091,0.017412,0.092128,0.153321,0.437594,0.547842,0.854583,0.827798,0.857065,1.092624,0.779789,0.717292,0.818306,0.698817,0.672503,0.625808,0.533154,0.546902,0.756417,0.659669,0.497814,0.538181,0.664101,0.708947,0.707937,0.543092,0.518279,0.776331,0.670486,0.431806,0.608877,0.638401,0.593263,0.680074,0.382297,0.604766,0.88893,0.693975,1.160676,1.041743,0.813819,1.078869,0.534817,0.334706,0.722714,0.37018,-0.038204,0.420866,0.36,0.095408,0.089832,0.09615,0.218331,0.195634,0.130945,0.058448,0.228457,0.14799,0.091992,0.432122,4.19457,1.0
-3.014451,0.069228,1.278189,2.729454,2.869286,2.303248,0.778949,-0.735869,-0.170151,0.522302,0.231433,0.388223,0.21472,-0.322138,-0.348059,-0.699875,-1.095979,-0.896345,-0.894435,-1.317045,-0.884054,-1.182614,-1.662227,-1.234127,-1.472058,-1.748207,-1.566023,-1.68173,-1.992283,-1.817633,-1.964134,-2.212297,-2.105999,-1.463693,-1.558887,-1.552173,-1.071999,-0.944605,-0.490938,-0.389155,-0.092375,0.729058,0.738696,0.445294,0.758312,1.236695,0.959975,1.039379,1.083357,0.937832,0.90165,0.831456,0.841589,0.535039,0.73134,0.95862,0.635736,0.605554,0.70404,0.555765,0.810484,0.293818,0.564643,0.693154,0.339373,0.583576,0.397158,0.369786,0.289436,0.587912,0.343917,0.114767,0.434421,0.09295,0.344606,0.718451,0.656396,0.7533,0.581557,0.373077,0.322658,0.10992,-0.129429,0.044053,0.050434,0.035066,-0.087469,-0.062312,0.030999,-0.155629,-0.23251,-0.128691,-0.021402,-0.006941,-0.11879,-0.075913,0.045328,4.19457,1.0
-3.014451,1.147992,0.710147,0.327876,1.62674,0.648569,-1.626347,0.41204,0.280607,-0.363727,0.202721,-0.402338,-0.639612,-1.496956,-0.427057,-1.778774,-1.680774,-0.741979,-1.272034,-1.009698,-1.940894,-1.212208,-2.204484,-2.492419,-0.904053,-1.382211,-1.093802,-1.536746,-0.860897,-0.486104,0.653693,-0.522614,0.77449,1.641032,0.265264,0.748157,1.77481,0.689918,0.118601,1.203413,0.259284,-0.164456,0.941745,1.503767,0.101907,0.166214,-0.126939,0.481336,0.306674,0.676861,0.201365,-0.174616,0.458596,-0.244032,0.572759,-0.448169,-0.093489,0.274916,0.495199,0.491811,-0.187151,0.206914,-0.130101,0.117032,-0.121047,0.273885,0.663848,0.153929,1.248839,0.333586,0.512662,-0.100115,0.270144,0.627369,-0.517961,-0.139977,-0.371204,-0.11013,-0.360181,-0.56806,-0.172619,-0.556195,0.062363,-0.670006,-0.048559,-0.677725,-0.529274,0.410695,-0.870098,-0.118681,1.781572,2.959911,3.060891,2.014405,0.413297,-1.238551,-0.481971,4.19457,1.0
