@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute destClass {-1.0,1.0}

@data
-10.550579,2.283884,7.605139,12.731243,7.961133,3.41718,-1.356716,-3.185758,-0.518489,1.066571,-0.804114,-1.5776,0.78249,-1.921752,-3.262835,-2.940254,-2.668134,-4.859182,-2.336926,-4.123154,-4.772039,-3.506191,-5.191812,-4.971732,-5.232772,-5.346669,-6.337789,-6.861022,-6.833227,-6.75694,-6.710349,-6.932891,-6.277212,-5.998195,-6.083556,-2.363432,-2.109815,-2.077637,0.249283,0.165737,2.15517,2.063081,2.512331,3.679993,3.37892,4.045437,3.018757,2.992923,4.772497,2.255515,2.204394,3.245169,1.417904,2.265854,2.531541,1.399492,1.414616,2.406157,1.41974,1.115605,2.533209,1.041989,1.762692,1.382307,1.39365,1.937229,0.642117,1.6101,0.372789,2.20462,2.345238,-0.373488,1.372229,2.134029,1.728427,3.59117,2.838372,1.746777,1.664328,1.510788,1.717756,0.05218,-0.342719,0.096133,-0.411114,0.371538,-0.224248,0.348544,0.49355,-0.835531,0.863919,-0.297796,0.026888,1.424365,-0.681217,0.597337,0.687878,14.680994,1.0
-10.550579,1.416354,1.937612,2.53252,5.067915,7.038955,5.681487,4.21346,3.908436,1.965953,-0.040337,-0.528232,-0.579517,-0.523489,-1.063069,-1.537191,-0.878538,-0.791941,-1.717956,-2.512684,-2.864388,-2.598127,-2.779852,-3.51622,-2.989012,-2.324693,-3.378592,-4.373566,-4.01754,-3.7834,-4.3012,-4.649428,-4.698645,-4.856416,-5.140327,-5.348967,-5.081226,-5.030887,-5.72795,-5.727372,-5.303081,-5.683824,-5.6615,-5.244353,-5.348639,-4.942528,-4.079808,-3.743532,-3.541364,-2.879614,-1.758311,-0.839103,-0.475103,-0.036855,0.320992,0.005053,0.071506,1.265813,1.830485,1.094219,1.015954,1.741569,1.764188,1.462952,1.478786,1.370765,1.350304,1.63887,1.439572,0.909777,1.194898,1.925036,2.115349,1.728424,1.350297,1.756105,2.067411,1.665529,2.308721,3.248174,2.803781,2.728538,3.269554,3.431089,3.822247,4.027755,4.208199,4.539459,4.348479,5.118894,5.927839,5.092661,5.49226,6.766047,5.237595,2.841943,1.366292,14.680994,1.0
-10.550579,3.804704,7.035668,8.049115,5.700598,2.226327,-0.491975,1.915721,3.759177,3.135935,3.979057,3.660048,1.363876,-1.62045,-1.806765,-2.617148,-3.043739,-2.938046,-3.400119,-3.802835,-3.73021,-4.470688,-4.868533,-5.34319,-6.025691,-6.302608,-7.378685,-7.802978,-8.244324,-8.506853,-8.549685,-8.540898,-7.611424,-6.792428,-5.818433,-3.932182,-2.786775,-1.912054,-0.490947,0.509213,1.006506,1.317801,1.873983,2.360429,2.119182,1.945835,2.202361,1.907057,1.798582,1.789978,1.86808,1.988056,2.009187,2.240479,2.143793,2.394634,2.373894,2.004242,2.199312,2.345993,2.143416,1.832061,2.104753,1.915716,1.744816,1.65629,1.554577,1.801494,1.341201,1.416021,1.372318,1.347036,1.257956,1.864254,2.251889,2.659646,2.309869,1.518819,1.397933,1.116151,0.81644,0.49844,0.610628,0.468835,0.194828,0.493976,0.605628,0.437385,0.248919,0.482703,0.406468,0.458225,0.417005,0.289553,0.528695,0.957341,1.221347,14.680994,1.0
-10.550579,1.552673,3.315498,6.734295,7.559264,5.248064,3.375777,0.781397,-1.48731,0.424475,2.90569,2.544668,2.270904,2.757571,2.25171,1.635521,1.118187,-0.623443,-2.062076,-2.037924,-2.298368,-2.766971,-2.753132,-2.963596,-3.054021,-2.877069,-3.021834,-3.286077,-3.451714,-3.550329,-3.655679,-3.969532,-4.319973,-4.377532,-4.270946,-4.298662,-4.394391,-4.511614,-4.724618,-4.865611,-5.002559,-5.324975,-5.579949,-5.574466,-5.184623,-4.569857,-4.275567,-3.870162,-3.057995,-2.631961,-2.35361,-1.884512,-1.901541,-2.058689,-1.67237,-1.068725,-0.398368,0.347314,0.762218,0.835054,1.017993,1.322643,1.52034,1.653265,1.632585,1.496728,1.456873,1.393999,1.317274,1.200795,0.951493,0.888685,0.875637,0.709249,0.861617,1.052292,0.759275,0.568877,0.766851,0.817057,0.73808,0.912355,0.982323,0.980507,1.127817,1.102864,1.889076,3.151788,4.475408,8.112573,10.20689,7.741816,7.121636,7.249558,4.389623,3.632576,3.533654,14.680994,-1.0
-10.550579,0.73251,4.452816,9.876381,12.561934,7.775989,1.99469,-3.282571,-2.842072,-0.032548,-0.931585,-0.976693,-0.907843,-0.150118,-1.421121,-2.708701,-3.147094,-3.147886,-3.296983,-3.500425,-3.908777,-3.671632,-3.674716,-4.43594,-4.80755,-5.226899,-5.384287,-5.680219,-6.124121,-6.165191,-6.485795,-6.739696,-6.644336,-6.814432,-5.807352,-5.46301,-4.380547,-3.180214,-2.565183,-0.366966,0.280084,0.844331,1.711201,2.267446,3.070979,2.822329,3.504192,3.771296,3.443152,3.529181,2.859464,3.103724,2.929385,2.207608,2.779766,2.581587,2.246863,2.332412,1.835781,2.207022,2.186172,2.389709,1.940609,1.838467,1.906094,1.722102,2.316571,1.632453,1.090097,1.124446,1.315642,1.486926,1.927385,0.797492,2.32782,3.474437,2.591429,1.87807,1.27956,1.837715,0.737546,0.372669,1.011871,-0.008509,-0.184625,-0.368459,0.432864,-0.23552,-0.948869,-0.24559,-0.368933,-0.003455,-0.228762,-0.610585,-0.017177,-0.100159,-0.130109,14.680994,1.0
-10.550579,3.794296,6.482345,6.414044,5.420197,4.836153,3.502259,0.892411,-1.164742,-1.554131,-0.484812,0.049778,-0.965031,-1.521449,-0.874037,-0.73805,-1.624312,-2.867623,-3.583811,-3.509168,-3.686987,-3.852083,-3.479356,-3.78826,-4.155066,-3.887203,-4.516847,-4.967974,-4.152696,-4.193239,-4.821689,-4.731565,-5.064425,-5.623764,-5.560439,-5.743923,-6.181024,-6.137796,-6.010996,-6.15771,-6.005289,-5.243767,-4.773014,-4.81124,-3.767485,-2.022421,-1.723408,-1.692906,-0.41141,0.375303,0.390487,0.918933,1.41848,1.626046,1.947239,2.03346,1.997854,2.159185,2.21159,2.110805,2.092596,2.030462,1.7664,1.575734,1.572139,1.52385,1.426642,1.276316,1.118616,1.12895,1.15521,1.276364,1.597962,1.517001,1.2378,1.822392,2.803155,3.010091,2.914697,3.360995,3.820853,3.888893,4.087018,4.333682,4.219466,3.860935,3.309149,2.876508,2.97229,3.374298,3.833314,3.874887,3.478298,3.93844,4.673365,3.492427,1.169919,14.680994,1.0
-10.550579,5.972816,9.620249,5.881141,4.339422,-0.133525,-0.761275,2.758952,1.912416,1.055021,1.1842,-0.351984,-1.557096,-2.013836,-3.218809,-2.69795,-4.091455,-2.860204,-3.286587,-4.049425,-4.312335,-4.993289,-5.242595,-5.232473,-6.360982,-6.97087,-5.910264,-8.042023,-8.226182,-8.087425,-8.475244,-6.407772,-7.422474,-7.815207,-3.869292,-3.862095,-2.496561,-0.508652,0.076721,1.540875,1.450508,2.926191,2.515024,2.887517,2.449433,2.487032,2.754682,1.872907,2.030042,2.842923,2.099661,1.484489,2.61117,2.774991,2.633284,2.669859,2.063356,2.636087,2.435379,1.880026,2.034305,2.920071,1.341838,1.972508,2.405397,0.81497,1.765425,1.257302,1.339803,1.37722,1.324068,1.680331,1.023111,1.390547,1.863055,2.263975,2.83092,2.32808,1.98196,1.859442,0.867841,0.513458,1.175487,0.399236,0.152656,0.914609,0.32854,0.385253,0.715127,0.898634,-0.193969,0.387198,1.077964,0.169473,0.251405,1.215511,2.300565,14.680994,1.0
-10.550579,5.680274,10.328346,9.433107,9.432445,3.732813,0.734901,4.047712,4.821763,3.478179,3.315405,2.733662,-1.294139,-1.831888,-1.569408,-3.473747,-2.947591,-3.71928,-3.740665,-4.069381,-4.568144,-4.048368,-4.228892,-4.79162,-5.110876,-5.205512,-6.003083,-6.227861,-6.214136,-6.250486,-6.628568,-7.027745,-6.677039,-5.742588,-5.574155,-5.154572,-3.810946,-2.685145,-1.675545,-0.01539,0.879371,1.524562,2.801263,2.341923,2.863017,3.281157,3.509848,2.975368,2.639508,2.704954,2.25825,2.466325,2.304606,2.196671,2.131352,1.829675,2.017691,1.604503,1.342423,2.037376,1.366391,1.088501,1.466819,1.260282,1.376045,0.945637,0.718601,1.012327,0.695833,0.483705,0.72869,0.804173,0.258888,0.690157,1.193171,1.815206,2.477795,1.88619,1.03901,1.209328,0.520271,-0.56677,0.236332,-0.265335,-1.14303,-0.344351,-0.180852,-0.689346,-1.156026,-0.601709,-0.476767,-1.064786,-0.603617,-0.412738,-0.509757,0.504371,0.994643,14.680994,1.0
-10.550579,2.784862,3.325841,4.013338,6.121938,8.490305,9.348374,8.618632,7.234774,5.681753,3.808927,1.691401,0.101737,-0.357202,-0.16095,-0.235139,-0.690284,-0.869947,-0.587121,-0.519135,-0.999607,-1.415394,-1.554031,-2.003126,-2.598531,-2.663004,-2.586986,-2.789599,-2.893034,-3.013613,-3.235435,-3.249857,-3.695403,-4.699782,-4.984151,-4.873863,-5.651412,-6.374746,-6.200072,-6.344744,-7.019651,-6.997904,-6.353247,-6.059512,-6.031093,-5.584142,-4.825789,-4.351152,-3.947171,-2.894933,-1.517862,-0.85234,-0.854654,-0.482514,0.44867,0.995735,0.9726,1.220422,1.656409,1.610678,1.526143,1.630559,1.283724,1.022902,1.58818,1.966076,1.573839,1.277571,1.312009,1.363541,1.51867,1.595363,1.412715,1.398601,1.734579,1.966439,1.890003,1.774458,1.692782,1.620311,1.892495,2.487241,2.746906,2.611669,2.560646,2.405661,1.875682,1.506124,1.704875,2.029095,1.969918,1.624326,1.408638,1.572567,1.953288,1.990025,1.404119,14.680994,-1.0
-10.550579,4.894193,11.039286,12.032022,8.069847,0.663,4.017447,3.512766,1.892135,3.3045,-1.191111,-2.624521,-3.586162,-3.680784,-4.129502,-5.514452,-4.633595,-5.15706,-5.421805,-5.383673,-7.47003,-6.310649,-6.368395,-7.437486,-6.564393,-6.790173,-6.547381,-6.110133,-5.019286,-3.571855,-2.329172,-0.684735,-0.267256,0.698946,2.658104,2.114358,3.436795,2.989774,2.674624,2.73452,2.584975,2.886265,2.061481,3.339008,2.043548,2.663268,2.088837,2.33144,2.380624,1.287996,2.716463,1.729345,1.927428,1.051594,1.686974,1.467971,0.820304,0.841865,0.482447,1.385822,0.695376,0.398401,0.717154,1.452526,0.174382,0.384857,0.714293,0.711881,0.389431,0.037162,0.514778,0.660548,0.120087,-0.072889,0.45881,0.907342,0.385002,-0.531155,2.263011,1.892809,1.911749,1.317761,0.759316,0.268043,-0.843135,-0.729232,-1.341531,-0.795421,-0.212576,-2.255443,-1.149802,-0.579535,-2.054281,-0.904949,-1.584793,-1.087548,-0.708793,14.680994,-1.0
-10.550579,-0.99517,0.044084,-1.466381,-0.024639,-1.650025,-2.449479,-4.406312,-5.572072,-1.403455,-3.356655,-5.239859,-4.723557,-5.301529,-4.33561,-4.616452,-4.686591,-5.232474,-6.193159,-6.154997,-5.539324,-6.047637,-6.592299,-6.365564,-7.008022,-5.681497,-5.007952,-5.469695,-4.391144,-3.991365,-1.662706,-2.368884,-0.425854,-0.014203,0.151625,2.216068,1.271101,2.188083,1.999954,1.806377,2.69617,1.599757,2.438449,2.510212,1.852048,0.999571,1.739265,2.243068,1.535293,1.252066,2.020925,2.125827,1.887604,2.396961,1.374168,1.549016,1.98776,1.297332,1.651811,1.49987,1.90294,1.487605,-0.026381,1.85267,2.607635,1.719995,2.836079,3.554696,3.171845,2.473499,2.22598,1.539185,1.807489,0.637513,1.487221,1.510053,0.767941,0.802241,0.518104,1.003273,1.142305,0.315221,0.199192,1.355338,0.536965,1.862339,-0.205142,0.270458,4.332664,2.935463,8.374367,11.505877,7.044066,7.151703,2.022914,-1.608095,1.017542,14.680994,1.0
-10.550579,-5.838676,-7.186671,-7.823663,-7.60843,-6.095257,-5.392808,-6.870379,-7.835685,-6.572793,-5.156171,-4.97792,-5.141432,-4.405488,-2.357514,-1.241648,-3.163933,-4.535943,-2.234078,-0.916115,-3.233307,-3.927369,-1.814511,-1.761128,-3.292952,-3.004998,-2.528544,-3.28062,-3.165222,-2.195871,-2.149705,-2.887035,-3.684153,-3.678565,-2.126282,-0.802852,-1.216534,-1.42536,-0.598992,-0.636194,-1.028168,0.034362,1.010965,0.560357,0.897856,2.702899,3.183523,1.646704,0.96342,2.531048,4.154672,3.848401,2.767152,2.791634,3.36684,3.198148,3.062429,3.823953,4.124182,3.350107,3.141965,3.733988,3.811842,3.762439,4.092098,3.714972,2.939624,3.220679,3.679767,3.075344,2.741552,3.694311,4.662061,4.497235,3.47405,2.738749,3.099483,3.480833,2.75518,2.441306,3.565498,4.125373,3.439544,3.123767,2.651022,1.067765,0.318128,1.049077,1.186503,0.765018,1.112246,1.121824,0.07641,0.001363,1.532243,1.983441,-0.102382,14.680994,-1.0
-10.550579,3.582524,5.174896,7.721166,9.892082,8.666924,5.860248,3.809489,1.5139,-0.525818,-1.121901,-1.484474,-1.8734,-1.631678,-1.778392,-2.502796,-2.563125,-1.931767,-1.209767,-0.868836,-1.549935,-2.607606,-2.673818,-2.165503,-2.259309,-2.578563,-2.289099,-1.777899,-1.997947,-2.919493,-3.430793,-3.058908,-2.80444,-3.508752,-4.518012,-4.900447,-5.072559,-5.64968,-5.809532,-5.197729,-5.189765,-5.860868,-5.964557,-5.932969,-6.049557,-5.330914,-4.536922,-4.491318,-3.885245,-2.909561,-2.791313,-2.313669,-0.964622,-0.495501,-0.852447,-0.525655,0.497367,1.355485,1.226257,0.276075,0.179259,1.156845,1.462653,1.129997,1.263361,1.345317,1.194709,1.523432,1.779646,1.457305,1.471684,2.060069,2.326517,2.159484,2.173595,2.414813,2.488035,2.341076,2.317836,2.669384,3.387574,4.189443,4.381983,3.592955,2.916043,3.476508,4.061176,3.300012,2.540942,3.031798,3.712953,3.774927,3.423262,3.009635,3.247494,3.550052,2.268671,14.680994,-1.0
-10.550579,4.48238,5.497908,6.703669,8.176711,9.572769,10.249571,9.839211,8.586503,7.132579,5.937607,4.97173,3.938745,2.65289,1.237087,-0.008583,-0.820716,-1.095691,-0.964433,-0.733857,-0.738674,-1.087421,-1.538541,-1.730144,-1.525299,-1.187297,-1.097717,-1.341145,-1.660161,-1.737384,-1.524951,-1.225389,-0.999977,-0.907695,-0.962581,-1.181443,-1.445982,-1.458452,-1.097618,-0.708287,-0.897739,-1.779364,-2.673404,-2.754533,-2.009922,-1.377345,-1.697621,-2.800957,-3.728081,-3.820942,-3.36667,-3.068,-3.218245,-3.533089,-3.726412,-3.90146,-4.248695,-4.647084,-4.739934,-4.440066,-4.09407,-4.070779,-4.32797,-4.455734,-4.167732,-3.580084,-3.030196,-2.733899,-2.632716,-2.552173,-2.332214,-1.873917,-1.174137,-0.357538,0.307328,0.608531,0.575927,0.458938,0.521871,0.81174,1.236693,1.716153,2.203844,2.587215,2.641897,2.315969,1.903297,1.857383,2.342447,2.983,3.252479,2.985448,2.519209,2.296986,2.392309,2.552534,2.541606,14.680994,-1.0
-10.550579,3.298274,5.053782,7.446108,8.026276,5.474967,3.401585,1.157373,-0.198646,0.790685,1.461262,0.797935,0.459366,0.914472,1.345124,0.780569,-0.620277,-1.588835,-1.942634,-2.275437,-2.325946,-2.69457,-3.019204,-2.894403,-3.621301,-3.600172,-3.024513,-4.324501,-5.127893,-4.902315,-5.467852,-5.956434,-6.342503,-6.815648,-7.062024,-7.381344,-7.339429,-6.922096,-6.87523,-6.718324,-5.908085,-5.253028,-4.823954,-4.248161,-3.552777,-2.277984,-1.253003,-0.8902,-0.343614,-0.074116,0.124379,0.881496,1.201226,1.178251,1.725035,1.831948,1.518562,1.847472,1.551568,1.233054,1.619517,1.095947,1.135693,1.427394,1.090966,1.658936,1.201869,0.776059,1.818588,1.603658,1.744749,2.442948,2.421452,3.332957,3.783285,3.529174,3.919766,3.787201,3.370585,3.233316,2.862895,2.615478,2.499414,2.216151,2.464751,2.845715,2.383877,2.215353,2.202485,2.090692,2.584553,2.368848,1.895004,1.99404,1.493297,2.171978,2.221674,14.680994,1.0
-10.550579,1.854344,7.484914,9.673696,5.354328,-1.479335,-3.382575,0.517432,1.875908,2.18828,2.582762,1.818703,-0.226559,-2.996197,-2.983161,-4.147767,-4.151783,-4.481208,-5.299098,-4.395574,-5.319483,-5.008015,-5.051286,-5.967585,-5.251617,-5.397468,-5.632586,-6.636392,-6.259127,-5.960126,-6.970865,-5.732595,-6.232889,-6.15081,-5.449133,-4.901101,-3.188991,-2.185327,-1.302125,-0.182675,0.998009,1.603928,2.450773,3.057847,3.45245,3.536397,3.290962,3.617629,3.335292,3.086283,3.3661,3.160304,3.154426,3.168518,2.93292,3.16536,3.473338,2.958861,3.045331,3.209345,2.61431,2.967414,2.886483,2.154662,2.380509,2.274004,2.026541,1.84692,1.275636,1.595,1.681642,1.173783,1.75677,1.618667,2.020582,2.534521,2.71638,2.337712,1.183428,1.01648,0.756597,0.342623,0.125866,0.011096,0.09685,-0.059883,-0.010317,-0.339294,-0.341564,-0.50122,-0.520885,-0.214655,-0.552876,-0.446047,-0.425638,0.13015,0.805633,14.680994,1.0
-10.550579,3.775089,6.970732,3.922955,5.309577,0.809454,-1.86617,1.369262,1.220519,0.425765,0.711914,-0.475879,-3.353185,-3.177739,-3.879945,-4.204084,-4.258023,-4.574115,-4.834122,-4.958906,-5.143808,-5.095408,-5.550867,-5.957676,-5.722471,-6.263371,-6.60081,-6.673032,-7.124862,-7.142028,-7.106044,-7.141237,-6.768674,-6.561345,-5.301131,-4.84715,-3.675192,-2.093646,-1.599412,-0.121444,0.501782,1.111678,1.728171,2.13871,2.460076,2.193919,2.425487,2.175029,2.300277,2.180933,2.051773,2.542678,2.447135,2.372226,2.435758,2.800097,2.470718,2.6205,2.777184,2.546662,2.131853,2.177354,2.632295,2.484781,1.973498,2.014504,2.382037,1.993311,1.956363,2.181301,1.497197,1.729235,1.97659,2.257114,2.950977,3.396222,3.25515,2.911453,2.366733,1.952038,1.804612,1.510749,1.790771,1.537069,1.183785,1.548862,1.263808,1.454919,1.219273,1.288418,1.558262,1.366436,1.356216,1.649417,1.26494,2.164842,3.08758,14.680994,1.0
-10.550579,5.475387,6.118769,2.711612,4.390611,3.149914,-1.314871,-2.767822,-4.175963,-4.076306,-4.153516,-4.921996,-4.948318,-5.743986,-5.41037,-5.545786,-6.10317,-6.855185,-6.630151,-6.67696,-7.002268,-7.252992,-7.557791,-7.692375,-7.767285,-7.035664,-6.811945,-5.44067,-4.275153,-4.064456,-2.136232,-0.804501,0.247597,0.518373,1.563851,2.243551,2.703698,2.25249,2.646995,2.973348,2.365504,2.677153,2.630238,2.518148,2.497046,2.196477,2.203733,2.419102,2.479935,2.191365,2.325142,2.050888,2.51091,2.149614,1.840902,2.207615,1.954255,2.198435,2.076259,1.797329,2.099849,2.069905,1.583783,1.651551,2.053957,1.695664,1.894612,1.450285,1.836521,1.749393,2.504418,2.714042,2.995898,2.968779,2.715503,2.44013,1.502679,1.395671,1.309379,1.371873,0.488817,0.828187,1.062702,1.187937,0.48049,0.590129,0.756324,0.900603,0.665,0.958046,1.003226,0.386583,0.588931,0.763806,0.822727,1.644456,1.747631,14.680994,-1.0
-10.550579,3.701393,6.032557,3.175704,4.841626,3.639401,2.000279,-0.047499,-2.057323,-1.590245,-2.417174,-2.074511,-3.23337,-3.462874,-3.356278,-4.201543,-3.604802,-4.830532,-5.542837,-5.326049,-6.42497,-6.942611,-7.008189,-6.962682,-6.954129,-7.533026,-7.422466,-5.963459,-4.917913,-4.255022,-3.001864,-2.425476,-0.921583,0.486845,1.077332,1.427776,2.394165,2.867522,2.761351,3.571099,2.853845,3.091504,3.636912,2.281106,2.892052,2.094755,2.316826,2.428274,1.800749,2.32942,1.764316,1.669436,2.277504,1.726751,1.163471,1.318196,1.405403,2.134859,1.318239,0.529988,0.835192,1.021353,0.702318,0.476577,0.895498,1.724802,2.450432,2.528809,2.71763,2.005996,0.695942,0.947587,0.216937,-1.121707,-0.668971,-1.270213,-1.091038,-0.173883,-0.649693,-1.323717,-1.079003,-0.249815,-1.042257,-1.41182,-1.236697,-0.915357,-0.364072,-1.769393,0.814793,1.804835,8.098632,11.672167,6.290967,4.568564,-1.095772,-2.567048,1.008757,14.680994,1.0
-10.550579,8.001083,8.528282,8.235484,-1.196583,-4.728437,-5.515616,-5.750119,-6.938869,-7.250426,-7.915579,-8.55893,-8.512479,-9.255098,-9.192526,-8.900878,-8.297585,-6.445784,-4.638883,-1.721391,0.328387,1.796938,3.532643,3.923149,4.069096,3.716014,3.220109,2.951434,2.502096,2.483948,2.44905,2.084903,1.96569,1.95468,2.340078,1.325116,1.269169,1.546854,0.668856,0.963236,0.604431,0.294425,0.623788,0.078016,0.39057,0.443426,-0.096535,0.522762,0.077202,0.424942,0.67559,0.303105,0.803763,0.29039,0.554163,0.497206,0.203053,0.124155,-0.008111,0.412472,0.043357,0.219144,0.464924,0.234282,0.632261,0.494698,0.426914,1.043779,0.479842,0.857813,0.657803,0.678171,0.893533,0.545719,0.822705,0.629151,0.491964,0.563348,0.725832,0.980971,0.883284,1.588657,2.737971,3.667558,3.515481,1.223562,0.44883,0.477862,-0.412618,0.049118,0.278958,-0.446983,-0.016418,-0.380862,0.244084,0.107482,1.891897,14.680994,-1.0
-10.550579,2.075887,3.144711,9.775008,10.779821,6.385155,0.728663,-0.350466,2.735384,3.135635,3.467076,2.616578,0.77809,-1.228094,-2.49839,-2.770926,-3.236274,-3.573141,-4.277074,-3.967727,-3.850843,-4.805368,-5.275751,-5.162355,-5.237931,-6.15733,-6.398533,-5.854106,-6.76273,-7.542364,-6.515919,-7.05848,-7.095793,-5.889974,-5.031598,-4.619801,-3.396452,-1.049306,0.134834,1.104897,2.360622,3.172739,3.732141,3.685548,4.062239,3.843793,3.458622,3.10026,2.829857,3.249114,2.524831,2.104555,2.574003,2.441685,2.475435,2.471178,2.459446,2.12504,2.268035,2.17678,1.847804,1.586612,1.491423,1.961978,1.174737,1.152117,1.218236,0.377741,0.912425,0.446345,0.611882,0.665318,0.378155,0.655064,0.714682,0.836049,1.932494,2.184042,1.849154,1.292984,0.584215,0.597114,-0.251867,-0.625733,-0.567396,-0.821067,-0.571398,-0.923255,-0.727613,-0.844225,-0.935507,-0.617194,-0.62879,-0.597143,-0.720521,-0.150844,0.07666,14.680994,1.0
-10.550579,-0.592896,3.976926,8.01085,8.87481,5.684587,-0.64708,-4.9966,-3.062729,-0.442484,-1.052518,-1.227235,-1.928439,-1.858453,-2.238582,-4.046537,-3.845092,-4.161093,-4.74879,-4.059624,-5.782538,-5.453227,-3.801977,-5.770288,-6.652714,-5.781384,-6.127351,-6.409433,-6.660225,-7.310286,-6.170692,-6.046146,-6.679175,-5.618802,-4.185987,-4.42299,-3.464731,-1.193184,0.060942,0.322449,0.536623,1.531578,1.917447,2.991041,2.897293,2.999728,3.824185,2.729261,2.510522,2.864071,2.44586,2.353761,2.190328,1.86604,1.914155,2.647458,2.308841,1.74235,1.883634,2.324353,2.481315,2.47778,1.900822,1.813977,2.717158,2.346702,1.511321,2.131069,2.234403,2.076422,2.380259,1.33804,2.116681,3.111253,2.428911,4.062366,3.646099,2.848367,3.776043,1.871859,1.17147,2.529498,1.295632,-0.133715,1.47303,1.26,0.333926,0.314413,0.336523,0.764157,0.684717,0.458306,0.204569,0.7996,0.517967,0.321974,1.512427,14.680994,1.0
-10.550579,0.242296,4.473662,9.55309,10.042502,8.061367,2.726322,-2.575543,-0.595529,1.828056,0.810014,1.35878,0.751518,-1.127484,-1.218206,-2.449563,-3.835926,-3.137208,-3.130524,-4.609656,-3.094187,-4.139151,-5.817796,-4.319446,-5.152205,-6.118726,-5.481079,-5.886056,-6.972991,-6.361716,-6.874467,-7.743039,-7.370996,-5.122927,-5.456105,-5.432606,-3.751997,-3.306119,-1.718285,-1.362042,-0.323313,2.551702,2.585435,1.558528,2.654093,4.328431,3.359914,3.637828,3.791749,3.282412,3.155774,2.910097,2.945562,1.872637,2.559692,3.355169,2.225077,2.119439,2.46414,1.945176,2.836695,1.028362,1.976252,2.426038,1.187806,2.042516,1.390054,1.294251,1.013024,2.057691,1.203709,0.401685,1.520473,0.325324,1.206122,2.514579,2.297387,2.636548,2.035449,1.305768,1.129302,0.384718,-0.453003,0.154185,0.176518,0.122732,-0.306143,-0.218093,0.108496,-0.544702,-0.813785,-0.450419,-0.074907,-0.024295,-0.415765,-0.265697,0.158648,14.680994,1.0
-10.550579,4.017971,2.485515,1.147565,5.693592,2.26999,-5.692213,1.442139,0.982124,-1.273046,0.709522,-1.408184,-2.238643,-5.239347,-1.494699,-6.225708,-5.882709,-2.596925,-4.452118,-3.533942,-6.79313,-4.242729,-7.715694,-8.723465,-3.164186,-4.837739,-3.828309,-5.378612,-3.013139,-1.701364,2.287924,-1.829148,2.710716,5.743611,0.928425,2.618549,6.211836,2.414714,0.415102,4.211947,0.907495,-0.575596,3.296108,5.263185,0.356676,0.58175,-0.444286,1.684675,1.07336,2.369014,0.704776,-0.611154,1.605085,-0.854114,2.004658,-1.568593,-0.32721,0.962206,1.733196,1.72134,-0.65503,0.724199,-0.455352,0.409612,-0.423665,0.958598,2.323468,0.538753,4.370937,1.167552,1.794317,-0.350401,0.945505,2.195792,-1.812865,-0.489918,-1.299215,-0.385456,-1.260633,-1.98821,-0.604168,-1.946683,0.218269,-2.345022,-0.169955,-2.372036,-1.852458,1.437432,-3.045343,-0.415384,6.235501,10.359689,10.71312,7.050418,1.446541,-4.334929,-1.686899,14.680994,1.0
