@relation 'Basic ngrams'

@attribute saxString string
@attribute destClass {1.0,2.0}

@data
acccbcccbccbbbbbcbcbbbbbbccccbbbbbbbbbbcbaaaabbcccccccccccdddddddccccbcccbccccccbbbbbbbbbbbbbbbd,1.0
accbbbccccbbbccccbbcccbccccccbbbccccccccbaaaabccccccccccddddddcccccccbcccbcbbbbbbbbbbbbbccccccbd,2.0
abbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbddaaaabbbbbcccccccddddddddcccbccccccccccccccbbcbbbbbbcbccccccd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbcdaaaaabbbccccccddddddddcccccccccccccccccccccccccccccccccbbd,2.0
accccccccccccccccccccccccccbbbbbbbbbbcbaaaabbccccccccccdddddcccccccccccccccccccccccccccccccccbbd,2.0
accccccccccbbcbbbbbbbbccccbbbbbbbbbcdbaaabbbcccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbcccccbccbbbccccccccccbbbbbbccccccaaaaabcccccccccccdddddcccccccccccccccccccccccccccccccccbbbcd,2.0
accccccccccccccccccccccccccccbbbcbbbbbccbaaaabccccccccccccdddddddccccbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcaaaaabccccccccccddddddcccccccccccccccccccccccccccccddccd,2.0
accccccccccccccccccccccccccbbbbbbcccccbaaaabccccccccccccdddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbccccccbbbbbbbbbbbbbbbcccccbbbbbbbbbcdcaaabbbbbbcccccddddddccccccccccccccccccbcbbbcccbbbbccccd,2.0
acccccccccccccccccccccccccccbbbbbbbbbbbcaaaabbcccccccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccbbbbbbbbbbbbccccbbbbbbbbbcdbaaaabbbbccccccdddddddcccccbbcccccccccccccccccbbbbbccccccbbd,2.0
accccccccccccccccccccccccbbcccccccccaaaabcccccccccccccddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbcdaaaabbbcccccccccdddddddddccccbcccccccbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdcaaaabbbbccccccddddddddcccbbbbcccccccccbbbbbbbbbbbbbcccbd,2.0
abbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdcaaabbbcccccccccdddddddddccccbbbbcbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbbbbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbcdbaaabbbbccccccddddddddccccbbbbccccccbbbbbbbbbbbbbbcccbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbddaaaabbbbccccccddddddddccccccccccccccccccccccccccccccccccd,2.0
abccccccccccccccbcccccccccccbbbbccccccccaaaabbccccccccccddddddccccbbbbbbccccbcccccccccccccbcccbd,2.0
acccccccccccccccccccbbbbbccccbbbbbbbbcdaaaaabbbbbbccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbcccccbbbd,2.0
accccccccccbbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbbccccccddddddddccccbbbcccccccbbbbbbbbbbbbbbbbcccbd,2.0
accccbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdbaaabbbbcccccccdddddddcccccccccccccccccbbbbbbbbbbbbbccccbbd,2.0
adcccccccccccccccccccccccccccccbcccccccccaaaabcccccccccccdddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
accccccccccccccccccbbccccccbbbbbbbbcdbaaaabbbccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbcccbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbddaaaabbbbccccccccddddddddccccccccccccccccbbbbbbbbbbbbbbbbbd,1.0
accccbbbbbbbbbbbbbbbbccccbbbbbbbbbddbaaabbbbbbcccccddddddccccccccccccccccccccccccccccccccccccbbd,2.0
acbbbbbbbbbcbbbccbbccbbbbcccbbbbbbbbbbccaaaaabbccccccccccdddddcccccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcdbaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccbbbbbbbbbbbbbbbbccccbbbbbbbbbcdbaaabbbbcccccccdddddddcccccbccccccccccbbbbbbbbbbbbbbccccbbd,2.0
acccccccccccbcbbbbbbbccccbbbbbbbbbcdbaaabbbbccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbbdbaaabbbbbbccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccbbbbbbbbbcccccbbbbbbbbbddaaaabbbbbbcccccddddddcccbbbbbccccccccccccbcbcccccccccccccd,2.0
acccccccccbbbbcbbbbbbbcccccbbbbbbbbbddaaaabbbbccccccccddddddddcccbbbbcccccbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccbccccccbbbbbbbbbcdaaaabbbbccccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdcaaaabbbccccccccdddddddddcccbbbbcccccbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbccaaaabbbccccccccddddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdcaaaabbbbcccccccdddddddddcccccccccccccccccccbbbbbbbbbbbbbd,1.0
acccccbcbccbbcbbbbbbbcccccbbbbbbbbcddaaabbbbccccccccccdddddccccbbbbccbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbccccccbbbbbbbbbbbbbbbbcccbbbbbbbbbbcdaaaabbbbccccccddddddddcccccccccccccccccccccccccccccccccd,2.0
acccccbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcddaaaabbbcccccccccddddddddcccbbbbccccbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcdaaaabbbcccccccccdddddddddcccbbbccccccccbbbbbbbbbbbbbbbbbd,1.0
acccccccccccbbbbbbbcbbbbccccbbbbbbbbbbccaaaabbbbccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcd,2.0
accccccccccccccbbbbbbbbbccccbbbbbbbbbcdaaaabbbbbcccccdddddddccccbbbbbcccccbbbbbbbbbbbbbbbcccccbd,2.0
accccccccccbcbbbcbbcccccbbbbbbbbbcdbaaabbbcccccccccddddddddcccbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbccaaaabbbcccccccccddddddccccccccccccccccccccccccccccccdcccd,2.0
acbbbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbdbaaaabbbcccccccdddddddcccccccccccccccccbbbbbbbbbbbbccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbcdaaaabbbcccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccbbbbbbbbbbcdaaaabbcccccccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abccbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdbaaabbbbccccccccdddddddddcccbbbbbbcbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbcdaaaabbbcccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccbbbbbbcccccaaaabbccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccbbcccccccccaaaabbccccccccccddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
accbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbdcaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccccbbbbbbbbcdaaaabbbbcccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
accccccccccbbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbcccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbcdaaaabbbcccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccbbbbbbbbbccaaaaabbccccccccccdddddccbbbbbbbbbbbbbcbbcbbcbcccccccccbbd,2.0
abbbbbcccbbbbbbbbbbbbbbbbcccbbbbbbbbbbdbaaaabbbcccccccddddddddccccbccccccccccbbbbbbbbbbbbbcccbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcdaaaabbbbccccccccdddddddddcccbcccccccccbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbcdaaaabbbbccccccccdddddddddccccccccccccbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbcdcaaabbbcccccccccdddddddddccccccccccccccccccbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbdcaaaabbbbcccccccdddddddddcccbbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbccaaaabbbbccccccddddddddcccbbbbcccccccccbbbbcbccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaabbbbcccccccdddddddddcccbbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccbbbcccccccccaaaabbccccccccccdddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccbbbcd,2.0
accccccccccccbbbbbbbbbbbccccbbbbbbbbbbdcaaaabbbcccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbccd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdbaaabbbbccccccccdddddddddcccbbbbbccccbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccbbbbbbbbbbcccccbbbbbbbbbddaaaabbbbccccccddddddddcccbbbbcccccccbbbbbbbbbbbbbbbccccbbbbd,2.0
accccccbbbbbbbbbbbbbbbbbccbbbbbbbbbbbcbaaabbbbbcccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbddaaaabbbbbbbccccccddddddccccccccccccccccccccccccccccccccccd,1.0
abbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbcdcaaaabbbbccccccddddddccccccccccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbccaaaabccccccccccccddddddddcccccccccccccccccbbcbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbccaaaabbccccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbcddaaaabbbbcccccccddddddccccccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcdaaaabbbbccccccccddddddddccccccccccccccbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcddaaabbbbbcccccccccdddddccccccccccccccccccbcccccbbcccccccccd,1.0
abbcbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdcaaaabbccccccccddddddddcccbbbbccccccbbbbbbbbbbbbbbbccccbbbbd,2.0
accccccccccccbbbbbbbbcccccbbbbbbbbbcdbaaabbbbbbbcccccdddddccccbbbbccccccccccccccbccbbbbbccccccbd,2.0
accccccccccccccccccbcccccccbbbbbbbbbccaaaaabcccccccccccddddddddccbbbbbbcccccbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccbbbbbbbbcccccbbbbbbbbbddaaaabbbbccccccdddddddccccbbbbbccbcbbbbbbbbbbbbbbbbbbcccbd,2.0
accccccccccccccccccccccccccccbbbbbbbbddaaaabbbbbbcccccddddddcccbbbbbbcccccbbbbbbbbbbbbbbbccccbbd,2.0
abbbbbbbbbbbbbbbbbbbbcccccbbbbbbbccccbaaaabccccccccccdddddddccccccccccccccccccccccccccccccccbbbd,2.0
accccccccccccccccccccccccccbbbccccccccaaaaabccccccccccddddddcccbbbbbbbbcbbbbbbbbbbbbbbbbccccbbbd,2.0
acbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdcaaabbbcccccccccdddddddddccccccccccccccccccccccccbbbcccd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcdaaaabbbcccccccccdddddddddcccccccccccccccbbbbbbbbbbbbbbbbd,1.0
abbcccbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdcaaaabbbbccccccdddddddccccccbccccccccccccbbbbbbbcccccccbbbd,2.0
accccccccbbbbbbbbbbbbbccccbbbbbbbbbcdcaaabbbbbcccccccdddddddddcccbbbbcccbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccbcbcbbbcccbbbbbbbbbbcbaaaabbcccccccccccdddddddccccbccccccccccccccbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccbbbbbbbbbccaaaaabbcccccccccddddddccbbbbbbbcccccccccbbbbbcbccccccbbbcd,2.0
acccccccccccccccccccccccccccbbbccccccccaaaaabccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccbbbbbbbbbbbbbbbbcccbbbbbbbbbbcdaaaabbbcccccccddddddddcccbcccccccccccccbbbbbbbbbbbccccbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcaaaabbbbbcccccccdddddddddccccccccccccccccbbbbbbbbbbbbbbbbbbd,1.0
accccccbcbbbbbbbbbbbbcccbbbbbbbbbbbdaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbbbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcddaaabbbccccccccccddddddddcccbbbbcccbccbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaabbbcccccccccdddddddddcccbbbbcbcbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbbcbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdcaaabbbbccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccbbbbbbbcccccbbbbbbbbbcdbaaabbbbcccccccdddddddccccbbcbcccccbbbbbbbbbbbbbbbcccbbbbbd,2.0
accccccccccccccccccccccccccccbbbbbbbbddaaaabbbbbccccccddddddccccbbbbcccccbbbbbbbbbbbbbbbbbcbbbbd,2.0
acccccbbbbbbbbbbbbbbbbccccbbbbbbbbbddaaaabbbcccccccddddddddccccbbbccccccccbbbbbbbbbbbbbbbbccccbd,2.0
acccccccccbbbbbbbbbbbccccccbbbbbbbbddaaaabbbbbccccccddddddccccccccccccccccccbbbbbbbbbbcccccbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbdbaaaabbbbccccccddddddddcccbbbcccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbcbcccaaaabcccccccccccddddddcccccccccccccccccccccccccccccccccbbd,2.0
accbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbccaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdbaaabbbbcccccccddddddcccccccccccccccccccccbccccbbcccccccbbd,2.0
acccccccccbcbcbcccbcccccccbbbbbbbbdddaaabbbbccccccccccdddddcccbbbbbbcccbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbbcaaaaabbbbbbccccccdddddcccccccccccccccccccccccccccccddcccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbddaaaabbbcccccccddddddddcccccccccccccccccccccbbccbbbcccccbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaabbbbcccccccddddddddddccbbbbcccccbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbbbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbcddaaabbbbcccccccccddddddddccccbccccccccccbbbbbbbbbbbbbbbd,1.0
acccccccbbbbbbbbbbbbbcccbbbbbbbbbbcdaaaabbbcccccccddddddddcccccbbccccccccbbbbbbbbbbbbbbbccbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaabbbccccccccddddddddddcccbbccccccbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaabbbbbcccccccdddddddddccbbbbbcccccccbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccbbbbbbbcbccaaaaabcccccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccbbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbbccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbccccd,2.0
acccbbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdcaaabbbbccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccccbbbbbbbcddaaaabbbbbccccccddddddccccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
acbbbbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdcaaaabbbcccccccdddddddcccccccccccccccccbbbbbbbbbbbbbcccd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdaaaabbccccccccccdddddddddcccccbccccccccbbbbbbbbbbbbbbbbbd,1.0
acccbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcddaaabbbbcbccccccddddddddccccbbbbcccccbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccbccbbbbbbbbbbbbccbbbbbbbbbbcdbaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbccaaaabccccccccccccddddddddccccccccccccccccccccccccccccccccd,1.0
acccccccccccccccccccccccccbbbbbbbccccbaaaabccccccccccccdddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccbbbbbbbbbbbbcbbbbbbbbbbbccaaaabbbbbcccccddddddddccbbbbbcccccccccccccccccccccccccccbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcdaaaabbbcccccccddddddddccccccccccccccccccccccccccccccccccbd,2.0
accccccccccccccccccccccccccbbbbbbbbddaaaabbbbbccccccddddddcccccbcccccccbbbbbbbbbbbbbbbbbbccbbbbd,2.0
acccccccccccccccccccccccccccbbbbbbbbcddaaaabbbcccccccdddddddccccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdcaaaabbccccccccddddddddccccccccccccccccbbbbbbbbbbbbbbcccbbbbd,2.0
accccccccccccccbccbbbcbbcccccbbbcbbbbbbcbaaaabccccccccccccdddddddccccbbbcbcccbccbbbbbbbbbbbbbbbd,1.0
accccccbbbbbbbbbbbbbbbbccbbbbbbbbbbcdaaaaabbbbccccccdddddddcccbbbbbbccccccccccbccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcdaaaabbbbccccccddddddddcccccbcccccccccccccccccccccccccccbbcd,2.0
acccccccccccccccccccccccccbbbbbbbbcddaaaabbbccccccccccdddddcccccbbbccccccbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbcccccccddddddddccccbbbbcccccccbbbbbbbbbbbbbbbcccbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaabbbbccccccddddddddcccccccccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcddaaabbbbbbccccccccddddcccccccccccccccccccccccccccccccccccd,1.0
acbbcbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdbaaabbbcccccccccdddddddddccbbbbbccccbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbccccaaaaabcccccccccccddddddccccccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaabbbbccccccddddddddccccbccccccccccccccccccccccccccccccd,2.0
accccccccccccccccccccccccccbbbbbbbcddaaaabbbccccccccccdddddcccccbbbbcccccbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbccbcbbcbbbbbbcbbbbbcccbbbbbbbbbbccaaaabbcccccccccccddddddddccccccccccccccccccccbbbbbbbbbbbbbd,1.0
acccccccccbbbbbbbbbbbbbbcccbbbbbbbbbbccaaaabbbbccccccddddddddcccbbbbbccccccbbbbbbbbbbbbbbccccbbd,2.0
acccccccccccbcbbbbbbbbccccbbbbbbbbbcdbaaabbbbbbcccccddddddccccccccccccccccccccccbcccccbccccccbbd,2.0
acccccccbbbbbbbbbbbbbbccccbbbbbbbbbcdbaaaabbbbccccccdddddddccccbbbbcccccccccccbbcbbbbbccccccccbd,2.0
accccccccccccccccccccccccccccccccccccdaaaabcccccccccccddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaad,2.0
acbbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbcdaaaabbbbccccccccddddddddcccbbbbbbccbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccbbbccccccccaaaabbccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcddaaabbbbccccccccdddddddddccccccccccccccccccccccccccccccccd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcdcaaabbbcccccccccdddddddddccccccccccccccccccccccccccccccccd,1.0
acccccccccccccbcccbbbcccbbbbbbbbbbccaaaabbcccccccccccdddddddcccbcccccccccccccbcccccccccccccccccd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdaaaabbbbbbbcccccdddddddddccccccccccccccccccccccccccccccccd,1.0
accccccccbbbbbbbbbbbbbbcccbbbbbbbbbcdaaaabbbbbcccccddddddddcccccccccccccccccccccccccccccccccbbbd,2.0
acccccbccbbbbbbbbbbbbbccccbbbbbbbbbcdbaaabbbcccccccccddddddddcccbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbccccaaaabbccccccccccddddddcccccccccccccccccccccccccccccccccd,2.0
acccccbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdcaaaabbbccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbcbbcbbbbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbcccccccddddddddcccbbbbbbbccbbbbbbbbbbbbbbbbbbccbbd,2.0
accccccccccccccbbbbbbbcccbbbbbbbbbbccaaaabbbcccccccccddddddccccccccccccccccccccccccccccccccbbccd,2.0
abbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbcdbaaabbbbbccccccddddddcccccccccccccccccccccccccccccccccccccccd,2.0
acccccccccccccccccccccccccccbbbcbbcccccaaaaabccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccbccccccccdbaaaabcccccccccccdddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbad,2.0
accccccccccccccccccccccccccccbbcccccccccaaaabbccccccccccddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbd,2.0
abbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdaaaabbbcccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbccaaaabbbcccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbddaaaabbbbbcccccccddddddddcccccccccccccccccbbbcbbbcccccbccd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdcaaabbbbccccccccdddddddddcccbbbbccccccbbbbbbbbbbbbbbbbbbbbd,1.0
abcbbbbbbbbbbbbbbcbbbbcccbbbbbbbbbbcbaaaabccccccccccccdddddddccccccccccccccccbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbcdaaaabbbbccccccccdddddddddcccbbccccccccbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccbbbbbbbbbccaaaabbccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbcccbbbbbcccccccaaaabcccccccccccddddddcccccccccccccccccccccccccccccccccbcccd,2.0
acbbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbcdaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbccaaaabbccccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccbbbbcccccbbbbbbbbcddaaaabbbbbbcccccddddddccccbbbbccccccccbbbbbbbbbbbbbcccccbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdbaaabbbbccccccccdddddddddcccbbbbbccbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccbbbbbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbbccccccddddddddccccbbbccccccccccbcbbccbccbbbcccccbbd,2.0
abccccccccbbbbbbbbbbbbbccccbbbbbbbbbddbaaabbbbbccccccddddddcccccccccccccccccccbbbbbbbbbbcccccbbd,2.0
acccccccbbbbbbbbbbbbbbbcccbbbbbbbbbbdbaaaabbbccccccddddddddcccccbcccccccccbbbbbbbbbbbbbbccccbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbccaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
